Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
3753	uwzs (w:oozed)	UW.Z.S	UW1.Z.S	1	3	3	11.69	1.36	468	3	11.69	1.36	468	0.00053082	0.00052129	0.00065769	0.00092018	0.00046852	0.00047965	0.00059857	0.00089197	0.00000340	0.00000031	0.00000240	0.00000079	0.00000353	0.00000030	0.00000246	0.00000080	0.02713050	0.02586780	0.02542856	0.02607911	0.02710519	0.02565209	0.02535992	0.02602832	0.02301755	0.01831955	0.02167392	0.02123410	0.02282843	0.01829586	0.02153279	0.02119810			
3754	uwzt (w:oozed)	UW.Z.T	UW1.Z.T	1	3	2	0.79	0.28	34	2	0.79	0.28	34	0.00053392	0.00052086	0.00065598	0.00091840	0.00047175	0.00047924	0.00059680	0.00089016	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02112326	0.04635822	0.02244886	0.02738109	0.02110193	0.04613050	0.02238624	0.02732856	0.02764912	0.06557673	0.03536720	0.04367412	0.02745028	0.06554714	0.03521209	0.04363374			
3755	uwzv (w:oozed)	UW.Z.V	UW1.Z.V	1	3	2	0.79	0.28	34	2	0.79	0.28	34	0.00053237	0.00052092	0.00065609	0.00091881	0.00047013	0.00047930	0.00059692	0.00089058	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00851131	0.01346040	0.00858368	0.01061526	0.00849834	0.01325196	0.00854907	0.01058519	0.00926316	0.01180791	0.00763570	0.01026977	0.00910294	0.01178503	0.00750890	0.01023592			
3756	vaaah (w:via)	V.AA.AH	V.AA1.AH0	2	3	3	7.37	1.34	277	3	7.37	1.34	277	0.00013038	0.00003813	0.00014151	0.00009324	0.00010825	0.00003004	0.00011266	0.00007741	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03955532	0.02931820	0.03878243	0.03161467	0.03179785	0.01760646	0.03290071	0.02592979	0.03410526	0.02627094	0.02862342	0.02244752	0.03354672	0.02462984	0.02836087	0.02203447			
3757	vaab (w:verb)	V.AA.B	V.AA1.B	1	3	14	570.57	11.99	8581	14	570.57	11.99	8581	0.00045942	0.00038986	0.00053174	0.00058001	0.00039744	0.00035885	0.00047177	0.00055332	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03378837	0.01827779	0.03215829	0.02461477	0.03006501	0.01726221	0.03025873	0.02374283	0.03649123	0.02694775	0.03116685	0.02424051	0.03606773	0.02530696	0.03092172	0.02382883			
3758	vaad (w:vied)	V.AA.D	V.AA1.D	1	3	15	969.36	11.29	9033	15	969.36	11.29	9033	0.00056186	0.00069174	0.00063383	0.00080623	0.00046852	0.00046189	0.00052140	0.00055459	0.00001021	0.00000473	0.00001555	0.00000918	0.00000882	0.00000455	0.00001569	0.00000926	0.03829542	0.03954639	0.03898755	0.03707000	0.03456908	0.03851835	0.03707419	0.03618137	0.05080702	0.06367658	0.05144269	0.05363313	0.05035344	0.06203119	0.05117686	0.05321571			
3759	vaag (w:vague)	V.AA.G	V.AA1.G	1	3	9	33.31	5.73	979	9	33.31	5.73	979	0.00036009	0.00008581	0.00031846	0.00018495	0.00029727	0.00007363	0.00027689	0.00016617	0.00000340	0.00000076	0.00000387	0.00000085	0.00000176	0.00000071	0.00000378	0.00000080	0.03165824	0.01833896	0.03183231	0.02565692	0.02793629	0.01732334	0.02993341	0.02478358	0.03677193	0.02762853	0.03284434	0.02577102	0.03634784	0.02598765	0.03259749	0.02535905			
3760	vaaj (w:verge)	V.AA.JH	V.AA1.JH	1	3	7	25.31	4.14	696	7	25.31	4.14	696	0.00027472	0.00007304	0.00025867	0.00015763	0.00024396	0.00006269	0.00022720	0.00014121	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02895661	0.01653559	0.02890956	0.02252068	0.02523645	0.01552103	0.02701656	0.02165154	0.03284210	0.02637637	0.02929470	0.02313645	0.03242627	0.02473565	0.02905148	0.02272498			
3761	vaan (w:vain)	V.AA.N	V.AA1.N	1	3	20	14366.67	28.56	30012	18	14366.03	28.32	29988	0.00196806	0.00449118	0.00186672	0.00180873	0.00139909	0.00420726	0.00154040	0.00165206	0.00001021	0.00000071	0.00000566	0.00000119	0.00001058	0.00000068	0.00000580	0.00000122	0.05564172	0.05104393	0.05752429	0.05457106	0.05190389	0.05000915	0.05557349	0.05365899	0.05417544	0.06325403	0.05910446	0.05813331	0.05371479	0.06160870	0.05883080	0.05771501			
3762	vaar (w:veer)	V.AA.R	V.AA1.R	1	3	17	7505.84	22.85	31231	17	7505.84	22.85	31231	0.00275497	0.00320280	0.00308089	0.00311684	0.00216488	0.00296567	0.00271417	0.00296306	0.00001872	0.00000240	0.00001328	0.00000498	0.00001411	0.00000078	0.00000605	0.00000178	0.05064110	0.04602069	0.05293756	0.04717055	0.04690659	0.04498886	0.05099602	0.04626839	0.04098246	0.06025310	0.04464257	0.04513871	0.04054952	0.05860815	0.04438368	0.04472294			
3763	vaav (w:verve)	V.AA.V	V.AA1.V	1	3	5	5.4	1.21	176	5	5.4	1.21	176	0.00022195	0.00005173	0.00021183	0.00012347	0.00018095	0.00004241	0.00017842	0.00010646	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03348314	0.02550631	0.03372058	0.03012494	0.02975998	0.02448649	0.03181786	0.02924561	0.03564912	0.03755359	0.03271552	0.03129880	0.03522739	0.03591147	0.03246881	0.03088574			
3764	vaeb (w:verb)	V.AE.B	V.AE1.B	1	3	18	158.32	10.55	3736	18	158.32	10.55	3736	0.00081175	0.00020181	0.00068931	0.00042923	0.00062685	0.00015844	0.00059902	0.00036142	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03566070	0.02021618	0.03274712	0.02405606	0.03296860	0.01910617	0.03120994	0.02334261	0.04322807	0.03625811	0.03656468	0.02619514	0.04304707	0.03402366	0.03630266	0.02574817			
3765	vaech (w:van)	V.AE.CH	V.AE1.CH	1	3	14	291.62	12.25	7617	14	291.62	12.25	7617	0.00058514	0.00018253	0.00052637	0.00039618	0.00052022	0.00015628	0.00049662	0.00036320	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03019899	0.02022865	0.02975212	0.02404779	0.02751051	0.01911863	0.02822099	0.02333435	0.04224561	0.03884869	0.03951316	0.03188573	0.04206668	0.03661391	0.03924813	0.03143765			
3766	vaed (w:van)	V.AE.D	V.AE1.D	1	3	23	3057.98	24.56	28819	23	3057.98	24.56	28819	0.00088314	0.00091170	0.00094681	0.00097536	0.00068016	0.00082520	0.00077636	0.00088051	0.00000340	0.00000174	0.00000559	0.00000304	0.00000353	0.00000168	0.00000574	0.00000309	0.04016775	0.04148478	0.03957637	0.03651128	0.03747267	0.04036232	0.03802540	0.03578115	0.05754386	0.07298693	0.05684052	0.05558776	0.05733279	0.07074789	0.05655780	0.05513505			
3767	vaeg (w:vague)	V.AE.G	V.AE1.G	1	3	21	206.3	13.27	5364	21	206.3	13.27	5364	0.00075743	0.00017372	0.00061783	0.00035767	0.00062846	0.00015468	0.00055982	0.00033679	0.00000340	0.00000016	0.00000141	0.00000041	0.00000353	0.00000016	0.00000145	0.00000042	0.03353057	0.02027735	0.03242114	0.02509821	0.03083988	0.01916731	0.03088462	0.02438336	0.04350877	0.03693889	0.03824216	0.02772565	0.04332719	0.03470435	0.03797843	0.02727839			
3768	vaej (w:verge)	V.AE.JH	V.AE1.JH	1	3	8	83.54	5.75	1676	8	83.54	5.75	1676	0.00046098	0.00013816	0.00042505	0.00028855	0.00039259	0.00012209	0.00038926	0.00027069	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03082894	0.01847398	0.02949838	0.02196196	0.02814004	0.01736499	0.02796777	0.02125132	0.03957894	0.03568673	0.03469253	0.02509107	0.03940562	0.03345234	0.03443242	0.02464432			
3769	vaek (w:van)	V.AE.K	V.AE1.K	1	3	22	2518.16	25.38	16094	22	2518.16	25.38	16094	0.00202238	0.00122368	0.00198575	0.00169965	0.00149926	0.00109006	0.00165603	0.00152587	0.00003745	0.00000584	0.00002933	0.00001193	0.00002822	0.00000484	0.00002414	0.00001072	0.04596068	0.03560568	0.04583270	0.04036438	0.04326176	0.03448666	0.04426908	0.03962909	0.05754386	0.05469146	0.05726561	0.04705481	0.05733279	0.05245470	0.05698246	0.04660377			
3770	vaem (w:van)	V.AE.M	V.AE1.M	1	3	22	1663	22.34	16987	22	1663	22.34	16987	0.00129134	0.00073689	0.00130314	0.00095452	0.00104690	0.00063550	0.00111826	0.00085223	0.00001362	0.00000697	0.00001635	0.00000632	0.00001235	0.00000672	0.00001664	0.00000642	0.04308370	0.03612526	0.04263394	0.03712548	0.04038668	0.03500594	0.04107678	0.03639453	0.05010526	0.05730255	0.04980423	0.04398706	0.04990982	0.05506547	0.04952869	0.04353661			
3771	vaer (w:van)	V.AE.R	V.AE1.R	1	3	6	63.27	3.46	1067	6	63.27	3.46	1067	0.00045322	0.00015167	0.00046048	0.00028291	0.00039259	0.00014003	0.00043844	0.00027839	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05251343	0.04795908	0.05352639	0.04661183	0.04981018	0.04683282	0.05194723	0.04586816	0.04771930	0.06956346	0.05004040	0.04709333	0.04752887	0.06732485	0.04976462	0.04664228			
3772	vaev (w:van)	V.AE.V	V.AE1.V	1	3	10	6229.86	8.2	9595	10	6229.86	8.2	9595	0.00056186	0.00138628	0.00048789	0.00043490	0.00049275	0.00131756	0.00046186	0.00043127	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03535547	0.02744470	0.03430941	0.02956622	0.03266357	0.02633046	0.03276907	0.02884539	0.04238596	0.04686394	0.03811335	0.03325342	0.04220674	0.04462816	0.03784975	0.03280508			
3773	vaezh (w:van)	V.AE.ZH	V.AE1.ZH	1	3	4	62.17	3.13	1043	4	62.17	3.13	1043	0.00035543	0.00007514	0.00027678	0.00015686	0.00030050	0.00006759	0.00025495	0.00015084	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02772466	0.01773538	0.02683788	0.02052773	0.02503781	0.01662683	0.02531264	0.01981901	0.03508772	0.03539330	0.03170970	0.02399259	0.03492382	0.03315895	0.03145263	0.02354606			
3774	vaoah (w:via)	V.AO.AH	V.AO1.AH0	2	3	3	14.39	1.73	314	3	14.39	1.73	314	0.00004657	0.00001658	0.00004718	0.00003148	0.00003716	0.00001525	0.00004348	0.00003019	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02998059	0.02759956	0.03041755	0.02860958	0.02456141	0.01593619	0.02540918	0.02293156	0.02933333	0.02651362	0.02565003	0.02322773	0.02907994	0.02485758	0.02544727	0.02280247			
3775	vaob (w:verb)	V.AO.B	V.AO1.B	1	3	6	17.53	2.32	398	6	17.53	2.32	398	0.00008071	0.00002062	0.00006827	0.00004159	0.00006301	0.00001711	0.00005568	0.00003426	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02421365	0.01655914	0.02379340	0.02160968	0.02282857	0.01559194	0.02276720	0.02074460	0.03171930	0.02719043	0.02819346	0.02502072	0.03160095	0.02553470	0.02800812	0.02459683			
3776	vaod (w:vied)	V.AO.D	V.AO1.D	1	3	13	21.51	3.86	551	13	21.51	3.86	551	0.00018315	0.00003884	0.00014766	0.00008244	0.00016156	0.00003515	0.00013568	0.00007821	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02872070	0.03782775	0.03062266	0.03406491	0.02733264	0.03684808	0.02958266	0.03318314	0.04603509	0.06391926	0.04846930	0.05441334	0.04588667	0.06225893	0.04826326	0.05398371			
3777	vaog (w:vague)	V.AO.G	V.AO1.G	1	3	8	233.46	7.22	4134	8	233.46	7.22	4134	0.00016297	0.00008197	0.00016378	0.00012786	0.00009855	0.00007247	0.00012241	0.00011545	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02208351	0.01662032	0.02346743	0.02265183	0.02069985	0.01565307	0.02244188	0.02178536	0.03200000	0.02787121	0.02987095	0.02655123	0.03188107	0.02621539	0.02968389	0.02612704			
3778	vaoj (w:verge)	V.AO.JH	V.AO1.JH	1	3	2	15.21	2.02	309	2	15.21	2.02	309	0.00005898	0.00001611	0.00004513	0.00003015	0.00004847	0.00001479	0.00004120	0.00002880	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01938188	0.01481694	0.02054467	0.01951559	0.01800001	0.01385076	0.01952503	0.01865331	0.02807017	0.02661905	0.02632131	0.02391666	0.02795950	0.02496339	0.02613788	0.02349298			
3779	vaol (w:vail)	V.AO.L	V.AO1.L	1	3	20	6577.25	28.75	28888	20	6577.25	28.75	28888	0.00067206	0.00193169	0.00089543	0.00136761	0.00049760	0.00172939	0.00073197	0.00120799	0.00001362	0.00000389	0.00001303	0.00000578	0.00001058	0.00000329	0.00001034	0.00000455	0.03874141	0.03273298	0.04171887	0.04091531	0.03734672	0.03175629	0.04065645	0.04002437	0.04631579	0.04203742	0.04997932	0.04691458	0.04616678	0.04037983	0.04977174	0.04648641			
3780	vaov (w:verve)	V.AO.V	V.AO1.V	1	3	5	12.38	1.58	208	5	12.38	1.58	208	0.00004501	0.00001617	0.00004529	0.00003027	0.00003554	0.00001486	0.00004155	0.00002896	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02390841	0.02378766	0.02535569	0.02711985	0.02252354	0.02281622	0.02432633	0.02624739	0.03087719	0.03779627	0.02974213	0.03207901	0.03076062	0.03613921	0.02955521	0.03165373			
3781	vaoz (w:vies)	V.AO.Z	V.AO1.Z	1	3	14	6015.75	12.75	14876	14	6015.75	12.75	14876	0.00013193	0.00142922	0.00019068	0.00037412	0.00010663	0.00136249	0.00018509	0.00037780	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02332393	0.02558877	0.02628211	0.02902467	0.02193944	0.02461628	0.02525087	0.02814965	0.04729825	0.04415732	0.04500411	0.04647367	0.04714717	0.04249946	0.04480161	0.04604558			
3782	vawah (w:via)	V.AW.AH	V.AW1.AH0	2	3	7	20.24	3.53	768	7	20.24	3.53	768	0.00006984	0.00001349	0.00006329	0.00003435	0.00007271	0.00001287	0.00006513	0.00003500	0.00000340	0.00000032	0.00000258	0.00000068	0.00000353	0.00000031	0.00000265	0.00000069	0.02278180	0.01829229	0.02125780	0.01759162	0.01852246	0.00731741	0.01709464	0.01261305	0.02133333	0.00391595	0.01268457	0.00776931	0.02112349	0.00370214	0.01260057	0.00764774			
3783	vawb (w:verb)	V.AW.B	V.AW1.B	1	3	7	22.32	3.76	813	7	22.32	3.76	813	0.00004502	0.00000945	0.00004158	0.00002058	0.00004686	0.00000902	0.00004280	0.00002097	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01701485	0.00725188	0.01463366	0.01059172	0.01678962	0.00697316	0.01445266	0.01042609	0.02371930	0.00459276	0.01522799	0.00956230	0.02364450	0.00437926	0.01516141	0.00944210			
3784	vawj (w:verge)	V.AW.JH	V.AW1.JH	1	3	6	21.04	3.82	771	6	21.04	3.82	771	0.00004191	0.00000492	0.00003128	0.00001271	0.00004362	0.00000470	0.00003220	0.00001295	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01218309	0.00550968	0.01138492	0.00849763	0.01196106	0.00523198	0.01121049	0.00833480	0.02007017	0.00402138	0.01335585	0.00845824	0.02000305	0.00380795	0.01329118	0.00833825			
3785	vawk (w:vic)	V.AW.K	V.AW1.K	1	3	5	35.57	3.95	771	5	35.57	3.95	771	0.00003570	0.00000465	0.00002857	0.00001189	0.00003716	0.00000444	0.00002941	0.00001212	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02731482	0.02264139	0.02771924	0.02690005	0.02708278	0.02235366	0.02751180	0.02671258	0.03803509	0.02302611	0.03592893	0.03042198	0.03793022	0.02281030	0.03584122	0.03029770			
3786	vawl (w:vail)	V.AW.L	V.AW1.L	1	3	17	78.27	11.12	2407	17	78.27	11.12	2407	0.00009313	0.00001893	0.00009219	0.00004326	0.00009532	0.00001806	0.00009482	0.00004407	0.00000170	0.00000014	0.00000117	0.00000032	0.00000176	0.00000013	0.00000120	0.00000032	0.03154262	0.02342571	0.03255912	0.02989735	0.03130777	0.02313752	0.03234191	0.02970586	0.03831579	0.01943975	0.03701386	0.03145616	0.03821033	0.01922439	0.03692504	0.03133168			
3787	vawm (w:vowed)	V.AW.M	V.AW1.M	1	3	5	16.14	2.7	593	5	16.14	2.7	593	0.00004191	0.00000481	0.00003023	0.00001228	0.00004362	0.00000459	0.00003112	0.00001251	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02443784	0.02316097	0.02452048	0.02366115	0.02420770	0.02287293	0.02431950	0.02347801	0.03059649	0.02563720	0.02846755	0.02735422	0.03050725	0.02542107	0.02838745	0.02723054			
3788	vawn (w:vain)	V.AW.N	V.AW1.N	1	3	14	2576.21	17.69	22338	14	2576.21	17.69	22338	0.00090643	0.00088885	0.00090025	0.00106414	0.00075448	0.00082779	0.00081779	0.00103270	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03886820	0.04001802	0.03999966	0.04054801	0.03862850	0.03972011	0.03976741	0.04034226	0.04140351	0.04089904	0.04316560	0.04345510	0.04129156	0.04068100	0.04307050	0.04332827			
3789	vawr (w:veer)	V.AW.R	V.AW1.R	1	3	10	1586.61	9.47	13352	10	1586.61	9.47	13352	0.00006519	0.00036584	0.00010326	0.00026919	0.00006301	0.00034840	0.00010201	0.00027257	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03386758	0.03499478	0.03541293	0.03314750	0.03363120	0.03469981	0.03518995	0.03295165	0.02821053	0.03789811	0.02870371	0.03046050	0.02812630	0.03768045	0.02862338	0.03033621			
3790	vaws (w:vase)	V.AW.S	V.AW1.S	1	3	16	669.28	13.27	10466	16	669.28	13.27	10466	0.00021109	0.00013309	0.00018476	0.00015206	0.00012763	0.00011776	0.00012531	0.00013375	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03532880	0.02688780	0.03304083	0.03156573	0.03509145	0.02659758	0.03282264	0.03137201	0.03663158	0.02171024	0.03081488	0.02758491	0.03652966	0.02149460	0.03073239	0.02746119			
3791	vawt (w:vet)	V.AW.T	V.AW1.T	1	3	19	4047.83	16.31	14088	19	4047.83	16.31	14088	0.00059600	0.00171844	0.00051396	0.00066937	0.00039905	0.00161793	0.00039040	0.00062460	0.00000340	0.00000022	0.00000184	0.00000056	0.00000353	0.00000022	0.00000189	0.00000057	0.02932156	0.04737822	0.03006113	0.03286771	0.02908819	0.04707599	0.02984896	0.03267224	0.04126316	0.06896742	0.04450816	0.05002493	0.04115151	0.06874588	0.04441169	0.04989682			
3792	vawTH (w:vowed)	V.AW.TH	V.AW1.TH	1	3	7	184.9	6.49	5304	7	184.9	6.49	5304	0.00006054	0.00004405	0.00007392	0.00008587	0.00005493	0.00003718	0.00006024	0.00007879	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01070888	0.00913258	0.01048621	0.00939616	0.01048783	0.00885277	0.01031359	0.00923213	0.02175439	0.01036837	0.01584488	0.01260142	0.02168372	0.01015415	0.01577768	0.01248062			
3793	vayg (w:vague)	V.AY.G	V.AY1.G	1	3	11	46.45	6.68	1506	11	46.45	6.68	1506	0.00040820	0.00011650	0.00041292	0.00028018	0.00032150	0.00010065	0.00035507	0.00025914	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02249672	0.01549887	0.02320395	0.02235566	0.01977276	0.01444789	0.02160861	0.02118331	0.03522807	0.01910600	0.03241311	0.02875125	0.03495198	0.01800811	0.03214309	0.02827385			
3794	vayj (w:verge)	V.AY.JH	V.AY1.JH	1	3	10	43.94	6.37	1396	10	43.94	6.37	1396	0.00038337	0.00011322	0.00040860	0.00027802	0.00031665	0.00009860	0.00035593	0.00025860	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01979509	0.01369550	0.02028119	0.01921941	0.01707292	0.01264557	0.01869176	0.01805127	0.03129824	0.01785383	0.02886348	0.02611667	0.03103041	0.01675611	0.02859708	0.02563978			
3795	vayk (w:vic)	V.AY.K	V.AY1.K	1	3	22	4222.09	18.39	12191	22	4222.09	18.39	12191	0.00072793	0.00105970	0.00074600	0.00063601	0.00051537	0.00098973	0.00062319	0.00059047	0.00000681	0.00000120	0.00000750	0.00000219	0.00000353	0.00000095	0.00000574	0.00000160	0.03492683	0.03082720	0.03661551	0.03762184	0.03219464	0.02976724	0.03499308	0.03642904	0.04926316	0.03685856	0.05143656	0.04808041	0.04895758	0.03575846	0.05114712	0.04759923			
3796	vaym (w:vice)	V.AY.M	V.AY1.M	1	3	17	2020.38	11.94	10394	17	2020.38	11.94	10394	0.00057583	0.00065849	0.00067973	0.00069556	0.00042005	0.00059288	0.00054090	0.00060647	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03204985	0.03134678	0.03341675	0.03438294	0.02931956	0.03028652	0.03180078	0.03319448	0.04182456	0.03946966	0.04397518	0.04501265	0.04153461	0.03836923	0.04369335	0.04453207			
3797	vayr (w:veer)	V.AY.R	V.AY1.R	1	3	19	315.47	12.56	7181	19	315.47	12.56	7181	0.00071862	0.00025994	0.00079040	0.00056795	0.00056868	0.00020284	0.00063914	0.00047148	0.00003915	0.00000977	0.00002693	0.00001522	0.00002999	0.00000851	0.00002225	0.00001329	0.04147958	0.04318060	0.04430919	0.04386928	0.03874306	0.04211340	0.04267122	0.04266811	0.03943860	0.05173057	0.04421135	0.04811893	0.03915366	0.05062861	0.04392928	0.04763774			
3798	vayt (w:vet)	V.AY.T	V.AY1.T	1	3	25	6341.58	38.34	45688	25	6341.58	38.34	45688	0.00119821	0.00175952	0.00142971	0.00163422	0.00084333	0.00162367	0.00117519	0.00152146	0.00003575	0.00002443	0.00004888	0.00005686	0.00002999	0.00002342	0.00004846	0.00005732	0.03693357	0.05556403	0.03895739	0.04358950	0.03420005	0.05448958	0.03733023	0.04238871	0.05249123	0.08279988	0.06001579	0.06768337	0.05217887	0.08169404	0.05971759	0.06719836			
3799	vayTH (w:vice)	V.AY.TH	V.AY1.TH	1	3	10	39.9	5.54	1258	10	39.9	5.54	1258	0.00034767	0.00010807	0.00037499	0.00026482	0.00029080	0.00009465	0.00033000	0.00024788	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01832088	0.01731840	0.01938248	0.02011795	0.01559969	0.01626635	0.01779487	0.01894860	0.03298246	0.02420083	0.03135252	0.03025985	0.03271108	0.02310231	0.03108358	0.02978215			
3800	vehb (w:verb)	V.EH.B	V.EH1.B	1	3	6	29.63	4.02	871	6	29.63	4.02	871	0.00059600	0.00036219	0.00052199	0.00038458	0.00052991	0.00033375	0.00047941	0.00036348	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03666789	0.02073566	0.03570192	0.03200413	0.03260807	0.01933154	0.03326820	0.03044707	0.03578947	0.03363624	0.03701917	0.03756784	0.03564897	0.03156912	0.03675299	0.03689745			
3801	vehd (w:vet)	V.EH.D	V.EH1.D	1	3	19	2783.85	28.84	38527	19	2783.85	28.84	38527	0.00134256	0.00141426	0.00139029	0.00175126	0.00113898	0.00132392	0.00127987	0.00172077	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04117494	0.04200426	0.04253118	0.04445936	0.03711213	0.04058768	0.04008366	0.04288561	0.05010526	0.07036506	0.05729501	0.06696046	0.04993468	0.06829335	0.05700813	0.06628433			
3802	vehj (w:verge)	V.EH.JH	V.EH1.JH	1	3	8	41.76	5	1548	8	41.76	5	1548	0.00073259	0.00039154	0.00062824	0.00047571	0.00063977	0.00035493	0.00056266	0.00043792	0.00001702	0.00000491	0.00002152	0.00001203	0.00000882	0.00000327	0.00001317	0.00000854	0.03183612	0.01899346	0.03245319	0.02991004	0.02777950	0.01759036	0.03002603	0.02835578	0.03214035	0.03306486	0.03514703	0.03646377	0.03200751	0.03099781	0.03488276	0.03579360			
3803	vehk (w:vet)	V.EH.K	V.EH1.K	1	3	16	455.51	15.31	10592	16	455.51	15.31	10592	0.00250507	0.00122556	0.00237066	0.00211022	0.00196939	0.00109865	0.00203953	0.00195811	0.00001872	0.00000088	0.00000695	0.00000207	0.00001588	0.00000084	0.00000700	0.00000208	0.04696786	0.03612516	0.04878750	0.04831246	0.04290122	0.03471203	0.04632735	0.04673356	0.05010526	0.05206959	0.05772011	0.05842751	0.04993468	0.05000016	0.05743279	0.05775305			
3804	vehl (w:vail)	V.EH.L	V.EH1.L	1	3	24	5664.13	33.46	34219	24	5664.13	33.46	34219	0.00183457	0.00264832	0.00213806	0.00254511	0.00160266	0.00236751	0.00199360	0.00240644	0.00006128	0.00001508	0.00005275	0.00003524	0.00005116	0.00001326	0.00004809	0.00003336	0.05119565	0.03690949	0.05362739	0.05130976	0.04712622	0.03549589	0.05115745	0.04972684	0.05038596	0.04848323	0.05880504	0.05946170	0.05021480	0.04641425	0.05851661	0.05878703			
3805	vehm (w:vet)	V.EH.M	V.EH1.M	1	3	10	9881.56	15.42	28030	10	9881.56	15.42	28030	0.00143103	0.00258115	0.00125448	0.00123260	0.00115029	0.00241959	0.00108635	0.00113929	0.00000170	0.00000222	0.00000627	0.00000486	0.00000176	0.00000215	0.00000643	0.00000494	0.04409088	0.03664474	0.04558874	0.04507356	0.04002615	0.03523130	0.04313505	0.04349899	0.04266666	0.05468068	0.05025873	0.05535976	0.04251172	0.05261093	0.04997903	0.05468589			
3806	vehr (w:veer)	V.EH.R	V.EH1.R	1	3	21	9439.74	46.5	63683	21	9439.74	46.5	63683	0.00279066	0.00329492	0.00326692	0.00329770	0.00211641	0.00295461	0.00272910	0.00288483	0.00007660	0.00032163	0.00006996	0.00014087	0.00006351	0.00030962	0.00006302	0.00014042	0.05352062	0.04847856	0.05648119	0.05455991	0.04944964	0.04705819	0.05400549	0.05297263	0.04028070	0.06694159	0.05049489	0.05846603	0.04013076	0.06487031	0.05021495	0.05779156			
