Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
125	voy (w:v)	V.OY	V.OY1	1	2	20	719.36	15.55	11600	20	719.36	15.55	11600	0.00013038	0.00006349	0.00013487	0.00014007	0.00009693	0.00005779	0.00011648	0.00013669	0	0	0	0	0	0	0	0	0.00943081	0.00235520	0.00897240	0.00592326	0.00933341	0.00223309	0.00891992	0.00586725	0.02814570	0.00070553	0.00996439	0.00589211	0.02739343	0.00064589	0.00969165	0.00563719			
126	vuh (w:v)	V.UH	V.UH1	1	2	5	38.54	3.76	1001	5	38.54	3.76	1001	0.00000310	0.00000005	0.00000055	0.00000011	0.00000323	0.00000005	0.00000057	0.00000011	0	0	0	0	0	0	0	0	0.01186162	0.01146710	0.01252276	0.01280097	0.01139039	0.01057016	0.01200237	0.01205083	12226480.00827815	0.00005032	0.00323642	0.00066676	12226472.00803859	0.00004423	0.00312958	0.00063156			
127	wae (w:pah)	W.AE	W.AE1	1	2	16	17801.79	33.36	49899	16	17801.79	33.36	49899	0.00027006	0.00003978	0.00020950	0.00008252	0.00018418	0.00003273	0.00017084	0.00006938	0	0	0	0	0	0	0	0	0.04470075	0.05725264	0.04869176	0.05228736	0.04066358	0.05407414	0.04637222	0.05105637	0.01821192	0.02266511	0.02601945	0.03287297	0.01769526	0.02005072	0.02518583	0.03119324			
128	wah (w:le)	W.AH	W.AH0	1	2	22	110018.03	68.54	118653	17	95179.41	50.7	84593	0.00151795	0.00975919	0.00186671	0.00326968	0.00065592	0.00331004	0.00074855	0.00119502	0	0	0	0	0	0	0	0	0.05135398	0.09711339	0.05662902	0.06780103	0.03257087	0.07041862	0.03486242	0.04176225	0.02649007	0.07832644	0.03721012	0.04364295	0.02253397	0.07070445	0.03265815	0.03777966			
129	weh (w:des)	W.EH	W.EH1	1	2	20	21902.07	48.63	73350	20	21902.07	48.63	73350	0.00126961	0.00444884	0.00167858	0.00293554	0.00090149	0.00337557	0.00122665	0.00219079	0	0	0	0	0	0	0	0	0.04621152	0.05803186	0.05312396	0.06420948	0.04012278	0.05441219	0.04945962	0.06171307	0.01986755	0.01935356	0.02571402	0.02809833	0.01930817	0.01700982	0.02488793	0.02661937			
130	wih (w:way)	W.IH	W.IH1	1	2	26	47621.72	58.65	91747	24	24939.92	53.59	83285	0.00252370	0.00637101	0.00284038	0.00379253	0.00154449	0.00447407	0.00189656	0.00251080	0	0	0	0	0	0	0	0	0.06251050	0.08066253	0.06881510	0.07903349	0.03803683	0.05893431	0.04824543	0.06191670	0.01821192	0.04474580	0.02728360	0.03331372	12226992.01446946	0.01697702	0.02223166	0.02623467			
131	wuh (w:way)	W.UH	W.UH0	1	2	11	16593.43	32.03	50734	9	14795.39	26.71	41581	0.00031973	0.00093639	0.00030606	0.00048764	0.00000646	0.00000011	0.00000125	0.00000024	0	0	0	0	0	0	0	0	0.01560857	0.04231489	0.02163259	0.03480883	0.01143133	0.03095313	0.01618862	0.02585666	12227120.01490066	0.01931785	0.02299059	0.02769674	12227112.01446946	0.01697702	0.02223166	0.02623467			
132	yah (w:le)	Y.AH	Y.AH0	1	2	23	119208.54	50.21	63511	17	117782.78	38.18	48392	0.00667399	0.00188519	0.00546837	0.00383205	0.00192254	0.00047745	0.00174350	0.00110888	0	0	0	0	0	0	0	0	0.04372453	0.09306526	0.04526788	0.04976476	0.02495632	0.06656941	0.02354248	0.02386414	0.02980133	0.11799487	0.03252765	0.03050297	0.02574940	0.10556609	0.02813025	0.02533332			
133	yer (w:burr)	Y.ER	Y.ER1	1	2	28	66866.17	59.47	94774	25	50682.39	36.63	44750	0.00163280	0.00126513	0.00183981	0.00213619	0.00006462	0.00001741	0.00005904	0.00002208	0	0	0	0	0	0	0	0	0.01952301	0.04183264	0.02206867	0.02765805	0.01312628	0.03352980	0.01589473	0.02046840	0.04470199	0.07463810	0.03878900	0.04352784	0.04026553	0.05750428	0.03004177	0.02829524			
134	yih (w:ewe)	Y.IH	Y.IH1	1	2	16	68141.4	29.76	35357	14	45459.6	24.7	26895	0.00110509	0.00120939	0.00096724	0.00173349	0.00004200	0.00032398	0.00009539	0.00033291	0	0	0	0	0	0	0	0	0.05488105	0.07661440	0.05745396	0.06099721	0.03042228	0.05508509	0.03692549	0.04401859	0.02152318	0.08441423	0.02260113	0.02017374	12227504.01768489	0.05183866	0.01770376	0.01378833			
135	yuh (w:ewe)	Y.UH	Y.UH0	1	2	12	51622.53	25.08	30201	11	45177.14	21.27	21854	0.00045321	0.00297010	0.00051656	0.00093025	0.00005170	0.00017662	0.00006736	0.00021949	0	0	0	0	0	0	0	0	0.00797912	0.03826676	0.01027145	0.01677255	0.00381677	0.02710392	0.00486868	0.00795855	12237392.01821192	0.05898627	0.01830812	0.01455676	12237384.01768489	0.05183866	0.01770376	0.01378833			
136	zaa (w:z)	Z.AA	Z.AA1	1	2	20	1025.81	32.06	17140	20	1025.81	32.06	17140	0.00016142	0.00002211	0.00013221	0.00005487	0.00012601	0.00001691	0.00010770	0.00004650	0	0	0	0	0	0	0	0	0.03196816	0.02209457	0.03264232	0.02778060	0.02640348	0.02064242	0.02983422	0.02650601	0.02980133	0.00091924	0.02447642	0.00901573	0.02902189	0.00084274	0.02385336	0.00863206			
137	zae (w:z)	Z.AE	Z.AE1	1	2	7	3037.43	8.64	8626	7	3037.43	8.64	8626	0.00024523	0.00017065	0.00027351	0.00030058	0.00021002	0.00015590	0.00024777	0.00029581	0	0	0	0	0	0	0	0	0.03477666	0.02500215	0.03352556	0.02694252	0.03075886	0.02340836	0.03126103	0.02590568	0.00662252	0.00338227	0.00536150	0.00560053	0.00644124	0.00310447	0.00520980	0.00536048			
138	zao (w:z)	Z.AO	Z.AO1	1	2	17	613.21	13.38	11527	17	613.21	13.38	11527	0.00012106	0.00001499	0.00007917	0.00004150	0.00011955	0.00001428	0.00008115	0.00004221	0	0	0	0	0	0	0	0	0.01760607	0.01951660	0.02009499	0.02327296	0.01554882	0.01813701	0.01859692	0.02200867	0.02649007	0.00064376	0.00953573	0.00676814	0.02579608	0.00058977	0.00928110	0.00647898			
139	zay (w:z)	Z.AY	Z.AY1	1	2	27	53042.48	59.84	76698	27	53042.44	59.82	76696	0.00020177	0.00004151	0.00016875	0.00010628	0.00017125	0.00003729	0.00015260	0.00010301	0	0	0	0	0	0	0	0	0.01822588	0.01783443	0.01969977	0.02282870	0.01415818	0.01632923	0.01734702	0.02110560	0.03973510	0.01447896	0.04308230	0.04286567	0.03869931	0.01329421	0.04198388	0.04105737			
140	zer (w:z)	Z.ER	Z.ER1	1	2	19	20942.88	36.01	61524	17	5532.52	18.24	23525	0.00072017	0.00018777	0.00069872	0.00045493	0.00021002	0.00006605	0.00021141	0.00017903	0	0	0	0	0	0	0	0	0.01722838	0.01363028	0.01826361	0.02034948	0.01083612	0.00671324	0.01210348	0.01321582	0.02980133	0.01568684	0.02281352	0.02939539	0.02579608	0.00569638	0.01459364	0.01490881			
141	zey (w:z)	Z.EY	Z.EY1	1	2	23	37516.55	60.24	78383	23	37516.55	60.24	78383	0.00035077	0.00002098	0.00012014	0.00005053	0.00035220	0.00001998	0.00012309	0.00005136	0	0	0	0	0	0	0	0	0.01527211	0.01667166	0.02052556	0.02395118	0.01459276	0.01570575	0.02004763	0.02353840	0.03642384	0.01917089	0.04669657	0.04637512	0.03547350	0.01760272	0.04552557	0.04442052			
142	zih (w:z)	Z.IH	Z.IH1	1	2	8	22717.85	9.21	9428	6	36.05	4.15	966	0.00192149	0.00057240	0.00162698	0.00128158	0.00045236	0.00011225	0.00041621	0.00029098	0	0	0	0	0	0	0	0	0.05258641	0.04841204	0.05364891	0.05368865	0.02813211	0.02826853	0.03313423	0.03676600	0.00662252	0.02546296	0.00662564	0.00604129	12238288.00321544	0.00003077	0.00225562	0.00040190			
143	zuh (w:z)	Z.UH	Z.UH1	1	2	2	26.81	2.71	637	2	26.81	2.71	637	0.00001863	0.00000338	0.00001971	0.00000678	0.00001939	0.00000322	0.00002029	0.00000691	0	0	0	0	0	0	0	0	0.00568448	0.01006441	0.00646640	0.00946398	0.00522530	0.00923639	0.00596798	0.00873941	12238416.00331126	0.00003501	0.00233263	0.00042430	12238408.00321544	0.00003077	0.00225562	0.00040190			
