Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
1914	ihkstraorshahnehriy (w:extraordinary)	IH.K.S.T.R.AO.R.SH.AH.N.EH.R.IY	IH0.K.S.T.R.AO1.R.SH.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00778193	0.00620385	0.00786458	0.00758817	0.00680239	0.00445754	0.00666768	0.00609861	0.00067377	0.00028932	0.00064010	0.00051053	0.00061052	0.00020486	0.00055829	0.00043042	0.05572297	0.06114637	0.05817563	0.05746208	0.05375077	0.06039603	0.05675148	0.05654857	0.08504642	0.13579270	0.09842480	0.13357173	0.07890355	0.13206203	0.09344856	0.12940134			
1915	ihkstraortahnehriy (w:extraordinary)	IH.K.S.T.R.AO.R.T.AH.N.EH.R.IY	IH0.K.S.T.R.AO1.R.T.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00808019	0.00737559	0.00833540	0.00822418	0.00698683	0.00549388	0.00699267	0.00656930	0.00050371	0.00029986	0.00053183	0.00048543	0.00041166	0.00020343	0.00042277	0.00038207	0.06183052	0.06717695	0.06421377	0.06343530	0.05985797	0.06642658	0.06278955	0.06252177	0.08637268	0.14122955	0.10276674	0.13861185	0.08022981	0.13749888	0.09779050	0.13444145			
1916	ihkstraorzahnehriy (w:extraordinary)	IH.K.S.T.R.AO.R.Z.AH.N.EH.R.IY	IH0.K.S.T.R.AO1.R.Z.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00776822	0.00621686	0.00782302	0.00757349	0.00637156	0.00440162	0.00632090	0.00591224	0.00036474	0.00021993	0.00038807	0.00035500	0.00029443	0.00013860	0.00030293	0.00027401	0.05995361	0.06365527	0.06137773	0.06015946	0.05798117	0.06290492	0.05995355	0.05924594	0.08305703	0.13385380	0.09614605	0.13157079	0.07691416	0.13012313	0.09116981	0.12740040			
1917	ihkstraovahgaenzahz (w:extravaganzas)	IH.K.S.T.R.AO.V.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.AO2.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00429380	0.00326227	0.00426958	0.00403124	0.00406902	0.00292437	0.00400583	0.00375019	0.00024526	0.00011705	0.00024426	0.00022085	0.00022198	0.00009679	0.00021420	0.00019178	0.06112135	0.08247514	0.06424340	0.07588896	0.05957422	0.08190579	0.06317622	0.07518774	0.11101549	0.19467080	0.15941952	0.19209943	0.10413081	0.19156579	0.15080651	0.18841583			
1918	ihkstraozdahnehriy (w:extraordinary)	IH.K.S.T.R.AO.Z.D.AH.N.EH.R.IY	IH0.K.S.T.R.AO1.Z.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00699372	0.00553631	0.00708340	0.00689185	0.00609907	0.00382543	0.00594263	0.00542858	0.00038300	0.00022536	0.00039666	0.00035595	0.00031352	0.00013309	0.00030997	0.00026505	0.06092679	0.06528098	0.06303361	0.06193313	0.05895258	0.06452764	0.06160567	0.06101656	0.08090186	0.13235340	0.09433500	0.13011338	0.07475899	0.12862274	0.08935876	0.12594299			
1919	ihkstrawrdahnehriy (w:extraordinary)	IH.K.S.T.R.AW.R.D.AH.N.EH.R.IY	IH0.K.S.T.R.AW2.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00719524	0.00549631	0.00734189	0.00713481	0.00610742	0.00360070	0.00597260	0.00538914	0.00039538	0.00022703	0.00040711	0.00035871	0.00032106	0.00013372	0.00031607	0.00026558	0.05747377	0.06283069	0.06022671	0.05963290	0.05585896	0.06225214	0.05913607	0.05891123	20228065.31531831	0.13446218	0.09730252	0.13251708	20228114.53994467	0.13073152	0.09232628	0.12834668			
1920	ihkstraypahleyshahn (w:extrapolation)	IH.K.S.T.R.AY.P.AH.L.EY.SH.AH.N	IH0.K.S.T.R.AY2.P.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00817487	0.00516099	0.00785871	0.00724871	0.00770899	0.00414893	0.00724809	0.00639433	0.00083193	0.00033357	0.00073293	0.00059852	0.00078532	0.00027701	0.00068594	0.00054027	0.05763340	0.08289156	0.06174083	0.07531223	0.05533167	0.08188310	0.06003958	0.07408872	0.12251326	0.15275794	0.13369985	0.15119530	0.11355210	0.14582328	0.12488480	0.14354790			
1921	ihkstrayrdahnehriy (w:extraordinary)	IH.K.S.T.R.AY.R.D.AH.N.EH.R.IY	IH0.K.S.T.R.AY2.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00736959	0.00567982	0.00753805	0.00731967	0.00613192	0.00360187	0.00598489	0.00539145	0.00041209	0.00025747	0.00042585	0.00039423	0.00032378	0.00013382	0.00031693	0.00026576	0.05847602	0.06315664	0.06092179	0.06003474	0.05659310	0.06249557	0.05964910	0.05920544	0.08521220	0.13463226	0.09756411	0.13260199	0.07873777	0.13086204	0.09252632	0.12840329			
1922	ihkstrayvahgaenzahz (w:extravaganzas)	IH.K.S.T.R.AY.V.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.AY2.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00442203	0.00351558	0.00443569	0.00426364	0.00408766	0.00292626	0.00401854	0.00375487	0.00027009	0.00016014	0.00027239	0.00027313	0.00022492	0.00009682	0.00021473	0.00019190	0.06167730	0.08259377	0.06455910	0.07606005	0.06006871	0.08204819	0.06348959	0.07537152	18783203.53829604	0.19405075	0.15759359	0.19136763	18783260.67512909	0.19101610	0.14928491	0.18776801			
1923	ihkstrehpahleyshahn (w:extrapolation)	IH.K.S.T.R.EH.P.AH.L.EY.SH.AH.N	IH0.K.S.T.R.EH2.P.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00841932	0.00511795	0.00808201	0.00743810	0.00775288	0.00416550	0.00729555	0.00643613	0.00084554	0.00031207	0.00074083	0.00058228	0.00079302	0.00027861	0.00069156	0.00054446	0.05784174	0.08340153	0.06211646	0.07588690	0.05496789	0.08207135	0.05990751	0.07426866	0.12466844	0.15480680	0.13631576	0.15323325	0.11355210	0.14578768	0.12482324	0.14358563			
1924	ihkstrehrdahnehriy (w:extraordinary)	IH.K.S.T.R.EH.R.D.AH.N.EH.R.IY	IH0.K.S.T.R.EH2.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00788178	0.00607798	0.00810939	0.00788914	0.00625928	0.00364311	0.00610519	0.00549379	0.00042293	0.00023903	0.00043602	0.00038414	0.00032314	0.00013430	0.00031757	0.00026679	0.05868436	0.06366660	0.06129742	0.06060941	0.05622932	0.06268383	0.05951703	0.05938538	0.08736737	0.13668112	0.10018001	0.13463994	0.07873777	0.13082644	0.09246476	0.12844103			
1925	ihkstrehvahgaenzahz (w:extravaganzas)	IH.K.S.T.R.EH.V.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.EH2.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00461568	0.00354866	0.00461220	0.00445126	0.00412370	0.00293995	0.00405614	0.00378841	0.00027803	0.00013105	0.00027313	0.00024602	0.00022800	0.00009779	0.00021854	0.00019394	0.06187076	0.08306731	0.06490790	0.07659367	0.05973091	0.08222300	0.06336696	0.07553860	0.11230637	0.19418267	0.15820223	0.19153559	0.10499139	0.19109526	0.14963270	0.18787598			
1926	ihkstreypahleyshahn (w:extrapolation)	IH.K.S.T.R.EY.P.AH.L.EY.SH.AH.N	IH0.K.S.T.R.EY0.P.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00834534	0.00526555	0.00803000	0.00732775	0.00768153	0.00414721	0.00723560	0.00638960	0.00085266	0.00032335	0.00076169	0.00060402	0.00078115	0.00027677	0.00068415	0.00053976	0.05844265	0.08360948	0.06267063	0.07618922	0.05450110	0.08158244	0.05942308	0.07373106	0.12201592	0.15260368	0.13346904	0.15112926	0.11338631	0.14570857	0.12471553	0.14351016			
1927	ihkstreyrdahnehriy (w:extraordinary)	IH.K.S.T.R.EY.R.D.AH.N.EH.R.IY	IH0.K.S.T.R.EY0.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00748134	0.00574854	0.00762631	0.00732757	0.00610984	0.00360008	0.00597242	0.00538670	0.00042850	0.00024482	0.00044706	0.00039430	0.00032138	0.00013373	0.00031622	0.00026563	0.05928527	0.06387455	0.06185159	0.06091174	0.05576253	0.06219491	0.05903260	0.05884777	0.08471485	0.13447801	0.09733329	0.13253595	0.07857199	0.13074734	0.09235705	0.12836555			
1928	ihkstreyvahgaenzahz (w:extravaganzas)	IH.K.S.T.R.EY.V.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.EY0.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00458726	0.00358996	0.00458715	0.00430338	0.00407175	0.00292486	0.00400902	0.00375105	0.00028044	0.00014049	0.00028576	0.00026005	0.00022183	0.00009666	0.00021360	0.00019162	0.06242875	0.08326041	0.06542249	0.07687440	0.05929746	0.08176900	0.06291713	0.07503940	18783269.82401032	0.19405075	0.15759359	0.19136763	18783267.53227195	0.19101610	0.14928491	0.18776801			
1929	ihkstriypahleyshahn (w:extrapolation)	IH.K.S.T.R.IY.P.AH.L.EY.SH.AH.N	IH0.K.S.T.R.IY0.P.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00890512	0.00578161	0.00860076	0.00801597	0.00826367	0.00450018	0.00780974	0.00695532	0.00087355	0.00036012	0.00077564	0.00063402	0.00081916	0.00029297	0.00071850	0.00057112	0.05927165	0.08655468	0.06409698	0.07859524	0.05655671	0.08511414	0.06195475	0.07691529	0.12301061	0.15330773	0.13448463	0.15184632	0.11438101	0.14641262	0.12573112	0.14422721			
1930	ihkstriyrdahnehriy (w:extraordinary)	IH.K.S.T.R.IY.R.D.AH.N.EH.R.IY	IH0.K.S.T.R.IY0.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00804190	0.00636723	0.00820016	0.00800405	0.00667664	0.00394668	0.00653341	0.00593727	0.00043376	0.00024964	0.00044648	0.00039921	0.00034479	0.00014296	0.00033670	0.00028217	0.06011427	0.06681976	0.06327795	0.06331776	0.05781814	0.06572661	0.06156427	0.06203201	0.08570955	0.13518205	0.09834888	0.13325300	0.07956668	0.13145138	0.09337264	0.12908261			
1931	ihkstriyvahgaenzahz (w:extravaganzas)	IH.K.S.T.R.IY.V.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.IY0.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00510805	0.00404630	0.00511080	0.00490829	0.00461458	0.00324716	0.00454211	0.00426741	0.00029803	0.00014042	0.00029372	0.00026325	0.00025329	0.00010712	0.00024100	0.00021205	0.06319853	0.08599524	0.06674696	0.07910856	0.06120624	0.08504844	0.06526797	0.07799619	0.11144578	0.19417388	0.15811528	0.19149960	0.10499139	0.19113044	0.14976313	0.18788797			
1932	ihkstrowpahleyshahn (w:extrapolation)	IH.K.S.T.R.OW.P.AH.L.EY.SH.AH.N	IH0.K.S.T.R.OW2.P.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00824781	0.00501904	0.00792044	0.00724478	0.00770872	0.00416147	0.00725651	0.00641192	0.00083517	0.00032100	0.00073813	0.00059273	0.00078372	0.00027692	0.00068509	0.00054009	0.05740751	0.08335145	0.06172889	0.07555204	0.05492844	0.08209615	0.05978483	0.07410212	0.12251326	0.15270652	0.13363830	0.15124248	0.11355210	0.14571648	0.12473092	0.14351016			
1933	ihkstrowvahgaenzahz (w:extravaganzas)	IH.K.S.T.R.OW.V.AH.G.AE.N.Z.AH.Z	IH0.K.S.T.R.OW2.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00453951	0.00334951	0.00447908	0.00416621	0.00411823	0.00293878	0.00403599	0.00377459	0.00026228	0.00012098	0.00025717	0.00022799	0.00022359	0.00009679	0.00021430	0.00019188	0.06146754	0.08302081	0.06454802	0.07628273	0.05969428	0.08224602	0.06325304	0.07538396	0.11058520	0.19420466	0.15815876	0.19158358	0.10413081	0.19102490	0.14932838	0.18778000			
1934	ihkstruhrdahnehriy (w:extraordinary)	IH.K.S.T.R.UH.R.D.AH.N.EH.R.IY	IH0.K.S.T.R.UH2.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00724051	0.00569399	0.00737400	0.00716310	0.00611173	0.00360018	0.00597208	0.00538799	0.00039755	0.00022738	0.00040881	0.00035991	0.00032122	0.00013372	0.00031609	0.00026559	0.05741017	0.06284878	0.06018302	0.05964183	0.05577568	0.06226455	0.05907842	0.05891109	20228130.54608754	0.13446218	0.09730252	0.13251708	20228071.46302160	0.13073152	0.09232628	0.12834668			
1935	ihksyehrahmahntahd (w:experimented)	IH.K.S.Y.EH.R.AH.M.AH.N.T.AH.D	IH0.K.S.Y.EH1.R.AH0.M.AH0.N.T.AH0.D	5	13	1	0.61	0.21	29	1	0.61	0.21	29	0.00761948	0.00662161	0.00778285	0.00736184	0.00686728	0.00499211	0.00684420	0.00598641	0.00075084	0.00047173	0.00080229	0.00071384	0.00070097	0.00034952	0.00073492	0.00061853	0.06701171	0.07304559	0.07107155	0.07290621	0.06481147	0.07217259	0.06951508	0.07176350	0.11289788	0.14876463	0.13318092	0.14980334	0.10459984	0.14320567	0.12656424	0.14369676			
1936	ihksyehrahmehntahliy (w:experimentally)	IH.K.S.Y.EH.R.AH.M.EH.N.T.AH.L.IY	IH0.K.S.Y.EH0.R.AH0.M.EH1.N.T.AH0.L.IY0	6	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00672318	0.00533394	0.00662429	0.00633907	0.00575145	0.00375346	0.00546273	0.00495529	0.00051819	0.00034691	0.00049873	0.00047083	0.00038324	0.00023642	0.00036560	0.00036701	0.06314950	0.08537890	0.07550538	0.08603528	0.05948099	0.08313044	0.07250001	0.08324408	0.09595525	0.12528463	0.12403462	0.12921413	0.08777969	0.12207501	0.11471687	0.12529378			
1937	ihkTHiyziyaestihkahl (w:ecclesiastical)	IH.K.TH.IY.Z.IY.AE.S.T.IH.K.AH.L	IH0.K.TH.IY2.Z.IY0.AE1.S.T.IH0.K.AH0.L	6	13	1	0.22	0.09	8	1	0.22	0.09	8	0.00618043	0.00414885	0.00580070	0.00525216	0.00544045	0.00331642	0.00495479	0.00434381	0.00038826	0.00020042	0.00035811	0.00030781	0.00031352	0.00013986	0.00028185	0.00022742	0.05271997	0.06043420	0.05520300	0.05641685	0.04683740	0.05319117	0.04925863	0.05027123	0.07476791	0.08848091	0.08301704	0.08942710	0.06713300	0.08481572	0.07786066	0.08556085			
1938	ihkTHpehrahmahntahd (w:experimented)	IH.K.TH.P.EH.R.AH.M.AH.N.T.AH.D	IH0.K.TH.P.EH1.R.AH0.M.AH0.N.T.AH0.D	5	13	1	0.61	0.21	29	1	0.61	0.21	29	0.00725085	0.00629777	0.00738517	0.00693552	0.00648142	0.00471906	0.00644065	0.00557004	0.00068491	0.00043627	0.00073357	0.00064560	0.00065222	0.00032793	0.00068962	0.00057342	0.06340758	0.07034913	0.06788052	0.06962824	0.06120577	0.06946529	0.06632558	0.06847993	0.10576923	0.13404646	0.12283076	0.13548488	0.09747119	0.12848751	0.11621408	0.12937830			
1939	ihkTHpehrahmehntahl (w:experimental)	IH.K.TH.P.EH.R.AH.M.EH.N.T.AH.L	IH0.K.TH.P.EH2.R.AH0.M.EH1.N.T.AH0.L	5	13	0	0	0	0	0	0	0	0	0.00632477	0.00502676	0.00621564	0.00581577	0.00530636	0.00357455	0.00502429	0.00448331	0.00042757	0.00029886	0.00041238	0.00037393	0.00030422	0.00019052	0.00028407	0.00027156	0.05787449	0.06496024	0.06296198	0.06400932	0.05428028	0.06255829	0.05998618	0.06115758	0.10062997	0.13440703	0.12360231	0.13598591	0.09316085	0.12710975	0.11511826	0.12772603			
1940	ihkTHpehrahmehntahliy (w:experimentally)	IH.K.TH.P.EH.R.AH.M.EH.N.T.AH.L.IY	IH0.K.TH.P.EH0.R.AH0.M.EH1.N.T.AH0.L.IY0	6	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00638292	0.00503501	0.00625720	0.00594554	0.00526827	0.00351885	0.00495697	0.00448308	0.00045776	0.00031441	0.00043573	0.00040828	0.00031856	0.00020426	0.00029817	0.00030157	0.05980281	0.08287504	0.07254229	0.08299145	0.05613284	0.08061652	0.06953833	0.08019506	0.08648881	0.11032578	0.10247762	0.11203916	0.07831325	0.10711616	0.09315988	0.10811881			
1941	ihkTHprehshahnihstihk (w:expressionistic)	IH.K.TH.P.R.EH.SH.AH.N.IH.S.T.IH.K	IH0.K.TH.P.R.EH2.SH.AH0.N.IH1.S.T.IH0.K	5	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00768667	0.00555102	0.00727868	0.00670011	0.00618045	0.00413076	0.00576844	0.00500864	0.00073281	0.00038650	0.00063909	0.00052842	0.00049173	0.00016387	0.00042920	0.00031666	0.05225083	0.04305839	0.04765155	0.04399802	0.04504282	0.03956036	0.04237542	0.03991241	0.08003442	0.14015182	0.09989384	0.13769611	0.07056799	0.13570101	0.08806174	0.13236867			
1942	ihkTHprehshahnihzahm (w:expressionism)	IH.K.TH.P.R.EH.SH.AH.N.IH.Z.AH.M	IH0.K.TH.P.R.EH1.SH.AH0.N.IH2.Z.AH0.M	5	13	1	0.04	0.02	2	1	0.04	0.02	2	0.00581957	0.00443068	0.00562026	0.00520713	0.00471587	0.00270822	0.00439924	0.00371855	0.00052382	0.00016031	0.00043168	0.00033004	0.00045833	0.00013247	0.00038392	0.00028745	0.05275387	0.05512263	0.05255478	0.05428700	0.04554554	0.05062732	0.04687350	0.04923824	0.08935676	0.09413573	0.08714164	0.09339461	0.07824042	0.08886529	0.07988549	0.08766627			
1943	ihkTHtraepahleyshahn (w:extrapolation)	IH.K.TH.T.R.AE.P.AH.L.EY.SH.AH.N	IH0.K.TH.T.R.AE2.P.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00672780	0.00391130	0.00635465	0.00558176	0.00598733	0.00304766	0.00550559	0.00461826	0.00066031	0.00024030	0.00056651	0.00043548	0.00057941	0.00018628	0.00048566	0.00035825	0.05176766	0.07886641	0.05650544	0.07021973	0.04931204	0.07779620	0.05468678	0.06892713	0.11555040	0.14084397	0.12544277	0.13924502	0.10410249	0.13214128	0.11422723	0.12979553			
1944	ihkTHtraevahgaenzahz (w:extravaganzas)	IH.K.TH.T.R.AE.V.AH.G.AE.N.Z.AH.Z	IH0.K.TH.T.R.AE2.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00302037	0.00243458	0.00294249	0.00256553	0.00249047	0.00190680	0.00239884	0.00210911	0.00010270	0.00003366	0.00009790	0.00006825	0.00003646	0.00001328	0.00003158	0.00002478	0.05623054	0.07885613	0.05969767	0.07133130	0.05447905	0.07825321	0.05851913	0.07057861	0.10068847	0.19483350	0.13759533	0.18503336	0.09122203	0.19117441	0.12715640	0.18089388			
1945	ihkTHtraordahnehriy (w:extraordinary)	IH.K.TH.T.R.AO.R.D.AH.N.EH.R.IY	IH0.K.TH.T.R.AO1.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00609713	0.00518374	0.00626952	0.00604319	0.00484673	0.00335462	0.00480488	0.00428607	0.00021557	0.00015174	0.00024325	0.00021073	0.00014225	0.00007234	0.00016416	0.00013660	0.05219578	0.05893152	0.05537689	0.05473444	0.05022722	0.05818357	0.05396323	0.05382777	0.07460212	0.12757938	0.08890694	0.12487855	0.06845926	0.12384872	0.08393070	0.12070816			
1946	ihktiyziyaestihkahl (w:ecclesiastical)	IH.K.T.IY.Z.IY.AE.S.T.IH.K.AH.L	IH0.K.T.IY2.Z.IY0.AE1.S.T.IH0.K.AH0.L	6	13	1	0.22	0.09	8	1	0.22	0.09	8	0.00680307	0.00491546	0.00643429	0.00585433	0.00580073	0.00347788	0.00531673	0.00469706	0.00044428	0.00022000	0.00040825	0.00034767	0.00032026	0.00014365	0.00029161	0.00023557	0.05701520	0.06926012	0.05972028	0.06183337	0.05112979	0.06201192	0.05376679	0.05568049	0.07891247	0.09050896	0.08574667	0.09150636	0.07127756	0.08684376	0.08059029	0.08764011			
1947	ihktpehrahmahntahd (w:experimented)	IH.K.T.P.EH.R.AH.M.AH.N.T.AH.D	IH0.K.T.P.EH1.R.AH0.M.AH0.N.T.AH0.D	5	13	1	0.61	0.21	29	1	0.61	0.21	29	0.00759464	0.00646529	0.00773020	0.00727960	0.00683927	0.00487890	0.00679577	0.00592067	0.00070921	0.00045087	0.00076077	0.00067335	0.00065847	0.00033166	0.00069901	0.00058150	0.06770281	0.07917504	0.07239781	0.07504475	0.06549816	0.07828603	0.07083374	0.07388919	0.10991379	0.13607451	0.12556039	0.13756413	0.10161576	0.13051555	0.11894371	0.13145755			
1948	ihktpehrahmehntahl (w:experimental)	IH.K.T.P.EH.R.AH.M.EH.N.T.AH.L	IH0.K.T.P.EH2.R.AH0.M.EH1.N.T.AH0.L	5	13	0	0	0	0	0	0	0	0	0.00666856	0.00519428	0.00656067	0.00615986	0.00566421	0.00373438	0.00537941	0.00483394	0.00045186	0.00031346	0.00043959	0.00040167	0.00031047	0.00019425	0.00029345	0.00027964	0.06216973	0.07378615	0.06747927	0.06942584	0.05857267	0.07137903	0.06449434	0.06656683	0.10477454	0.13643507	0.12633193	0.13806517	0.09730541	0.12913780	0.11784789	0.12980528			
1949	ihktpehrahmehntahliy (w:experimentally)	IH.K.T.P.EH.R.AH.M.EH.N.T.AH.L.IY	IH0.K.T.P.EH0.R.AH0.M.EH1.N.T.AH0.L.IY0	6	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00670026	0.00518964	0.00657569	0.00626316	0.00559859	0.00366640	0.00528477	0.00480674	0.00048003	0.00032779	0.00046067	0.00043371	0.00032429	0.00020768	0.00030677	0.00030897	0.06379124	0.09107053	0.07673691	0.08802107	0.06011863	0.08880721	0.07372448	0.08521794	0.08950086	0.11062041	0.10356449	0.11237507	0.08132530	0.10741079	0.09424674	0.10845472			
1950	ihktprehshahnihstihk (w:expressionistic)	IH.K.T.P.R.EH.SH.AH.N.IH.S.T.IH.K	IH0.K.T.P.R.EH2.SH.AH0.N.IH1.S.T.IH0.K	5	14	1	0.08	0.03	4	1	0.08	0.03	4	0.00800402	0.00570565	0.00759717	0.00701773	0.00651077	0.00427831	0.00609624	0.00533230	0.00075593	0.00040004	0.00066483	0.00055421	0.00049834	0.00016744	0.00043863	0.00032442	0.05623926	0.05125388	0.05184618	0.04902764	0.04902861	0.04775105	0.04656157	0.04493529	0.08304647	0.14044645	0.10098070	0.13803202	0.07358003	0.13599564	0.08914860	0.13270458			
1951	ihktprehshahnihzahm (w:expressionism)	IH.K.T.P.R.EH.SH.AH.N.IH.Z.AH.M	IH0.K.T.P.R.EH1.SH.AH0.N.IH2.Z.AH0.M	5	13	1	0.04	0.02	2	1	0.04	0.02	2	0.00616336	0.00459820	0.00596529	0.00555122	0.00507372	0.00286806	0.00475435	0.00406918	0.00054905	0.00017508	0.00045977	0.00035817	0.00046555	0.00013637	0.00039420	0.00029592	0.05704910	0.06394854	0.05707207	0.05970351	0.04983793	0.05944806	0.05138166	0.05464750	0.09350133	0.09616378	0.08987127	0.09547387	0.08238499	0.09089334	0.08261512	0.08974553			
1952	ihkttraepahleyshahn (w:extrapolation)	IH.K.T.T.R.AE.P.AH.L.EY.SH.AH.N	IH0.K.T.T.R.AE2.P.AH0.L.EY1.SH.AH0.N	5	13	1	0.08	0.03	4	1	0.08	0.03	4	0.00706538	0.00407839	0.00669662	0.00592463	0.00633872	0.00320709	0.00585755	0.00496765	0.00068476	0.00025490	0.00059375	0.00046324	0.00058582	0.00019002	0.00049508	0.00036634	0.05606289	0.08769232	0.06102272	0.07563624	0.05360444	0.08661695	0.05919494	0.07433638	0.11969496	0.14287202	0.12817240	0.14132427	0.10824706	0.13416932	0.11695686	0.13187479			
1953	ihkttraevahgaenzahz (w:extravaganzas)	IH.K.T.T.R.AE.V.AH.G.AE.N.Z.AH.Z	IH0.K.T.T.R.AE2.V.AH0.G.AE1.N.Z.AH0.Z	5	14	1	0.04	0.02	2	1	0.04	0.02	2	0.00333198	0.00258882	0.00325815	0.00288203	0.00281483	0.00205396	0.00272373	0.00243163	0.00012511	0.00004705	0.00012288	0.00009369	0.00004234	0.00001670	0.00004021	0.00003219	0.06021897	0.08705162	0.06389229	0.07636092	0.05846484	0.08644391	0.06270528	0.07560149	0.10370052	0.19512814	0.13868219	0.18536927	0.09423408	0.19146904	0.12824326	0.18122979			
1954	ihkttraordahnehriy (w:extraordinary)	IH.K.T.T.R.AO.R.D.AH.N.EH.R.IY	IH0.K.T.T.R.AO1.R.D.AH0.N.EH2.R.IY0	5	13	1	15.12	1.21	587	1	15.12	1.21	587	0.00643471	0.00535084	0.00661149	0.00638606	0.00519812	0.00351406	0.00515684	0.00463547	0.00024002	0.00016635	0.00027049	0.00023849	0.00014866	0.00007607	0.00017358	0.00014469	0.05649102	0.06775743	0.05989418	0.06015095	0.05451961	0.06700431	0.05847139	0.05923703	0.07874668	0.12960743	0.09163657	0.12695781	0.07260382	0.12587676	0.08666033	0.12278742			
1955	ihkviyziyaestihkahl (w:ecclesiastical)	IH.K.V.IY.Z.IY.AE.S.T.IH.K.AH.L	IH0.K.V.IY2.Z.IY0.AE1.S.T.IH0.K.AH0.L	6	13	1	0.22	0.09	8	1	0.22	0.09	8	0.00620112	0.00416225	0.00582359	0.00527543	0.00543695	0.00331464	0.00494937	0.00433918	0.00038842	0.00020157	0.00035945	0.00030969	0.00031304	0.00013985	0.00028174	0.00022739	0.05410475	0.06166831	0.05652063	0.05796433	0.04822127	0.05442456	0.05057360	0.05181664	0.07576260	0.09073078	0.08505270	0.09159142	0.06812769	0.08706558	0.07989632	0.08772517			
