,index,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
26735,39360,roughen,0.0,2,rVfH,V,2,4,1,False,0,-4.743296344270897,4.743296344270897
26736,39362,roughhouse,0.0,1,rVfh6s,V,2,6,2,False,1,-5.109695038378538,5.109695038378538
26737,39365,roughly,1.46,2,rVflI,ADV,2,5,2,False,0,-4.715646136653447,4.715646136653447
26738,39366,roughneck,0.0,2,rVfnEk,N,2,6,2,False,0,-5.172302895930017,5.172302895930017
26739,39367,roughness,0.0,2,rVfnIs,N,2,6,2,False,0,-4.588766353026219,4.588766353026219
26740,39369,roughrider,0.0,2,rVfr2d@R,N,3,8,3,False,0,-5.828607322146247,5.828607322146247
26741,39370,roughshod,0.0,2,rVfSQd,A,2,6,2,False,1,-5.109695038378538,5.109695038378538
26742,39375,roulette,0.3,0,rulEt,N,2,5,2,False,0,-4.954750465661387,4.954750465661387
26743,39376,round,1.67,1,r6nd,N,1,4,1,False,4,-3.9179162868405752,3.9179162868405752
26744,39381,roundabout,0.3,1,r6nd@b6t,N,3,8,3,False,1,-7.074577959385438,7.074577959385438
26745,39388,roundel,0.0,1,r6ndP,N,2,5,1,False,0,-5.211071556673339,5.211071556673339
26746,39389,roundelay,0.0,2,r6ndIl1,N,3,7,3,False,0,-6.519373046381103,6.519373046381103
26747,39390,rounders,0.0,3,r6nd@z,N,2,6,2,False,0,-5.638750774390331,5.638750774390331
26748,39393,Roundhead,0.0,2,r6ndhEd,N,2,7,2,False,0,-5.459997680368544,5.459997680368544
26749,39394,roundhouse,0.0,2,r6ndh6s,N,2,7,2,False,0,-5.335419803342205,5.335419803342205
26750,39395,roundish,0.0,2,r6ndIS,A,2,6,2,False,0,-6.124006863370009,6.124006863370009
26751,39396,roundly,0.3,2,r6ndlI,ADV,2,6,2,False,0,-4.885404155911707,4.885404155911707
26752,39397,roundness,0.0,2,r6ndnIs,N,2,7,2,False,0,-5.005237581842587,5.005237581842587
26753,39402,rounds,0.48,1,r6ndz,N,1,5,1,False,0,-4.693992479916566,4.693992479916566
26754,39405,roundsman,0.0,3,r6ndzm@n,N,2,8,2,False,0,-5.094667018084763,5.094667018084763
26755,39411,roundup,0.0,1,r6ndVp,N,2,6,2,False,0,-5.3942709037271594,5.3942709037271594
26756,39414,roup,0.0,1,rup,N,1,3,1,False,0,-4.6151164991245075,4.6151164991245075
26757,39415,rouse,0.95,1,r6z,V,1,3,1,False,0,-4.651951529307688,4.651951529307688
26758,39417,rousing,0.0,1,r6zIN,A,2,5,2,False,0,-5.46157668668542,5.46157668668542
26759,39418,roustabout,0.0,0,r6st@b6t,N,3,8,3,False,0,-7.226910981378637,7.226910981378637
26760,39419,rout,0.0,1,r6t,N,1,3,1,False,1,-4.733513217162058,4.733513217162058
26761,39424,routine,1.6,1,rutin,N,2,5,2,False,0,-4.775780405696228,4.775780405696228
26762,39425,routinely,0.3,2,rutinlI,ADV,3,7,3,False,0,-4.990633080653164,4.990633080653164
26763,39427,roux,0.0,0,ru,N,1,2,1,False,2,-4.544679732692562,4.544679732692562
26764,39428,rove,0.48,1,r5v,V,1,3,1,False,0,-4.645338792572524,4.645338792572524
26765,39429,rover,0.7,2,r5v@R,N,2,5,2,False,0,-4.710069919365456,4.710069919365456
26766,39433,row,1.08,1,r6,N,1,2,1,False,1,-4.550313870108238,4.550313870108238
26767,39437,rowan,0.3,1,r6@n,N,2,4,2,False,0,-4.722388295739632,4.722388295739632
26768,39438,rowanberry,0.0,2,r6@nbErI,N,4,8,4,False,0,-5.449519956903622,5.449519956903622
26769,39440,rowboat,0.0,2,r5b5t,N,2,5,2,False,0,-5.077504463312935,5.077504463312935
26770,39441,rowdily,0.0,2,r6dIlI,ADV,3,6,3,False,0,-5.3386634325756095,5.3386634325756095
26771,39442,rowdiness,0.0,2,r6dInIs,N,3,7,3,False,0,-4.995335002651737,4.995335002651737
26772,39443,rowdy,0.0,1,r6dI,N,2,4,2,False,1,-4.878452323594752,4.878452323594752
26773,39445,rowdyism,0.0,2,r6dIIz@m,N,4,8,4,False,0,-5.2008138572408145,5.2008138572408145
26774,39446,rowel,0.0,1,r6@l,N,2,4,2,False,0,-4.722388295739632,4.722388295739632
26775,39447,rower,0.0,2,r5@R,N,2,4,2,False,0,-4.77057251928808,4.77057251928808
26776,39448,rowing,0.0,1,r5IN,N,2,4,2,False,0,-4.79733724685884,4.79733724685884
26777,39451,rowlock,0.0,2,rQl@k,N,2,5,2,False,0,-6.508250360129602,6.508250360129602
26778,39452,Roy,1.18,0,r4,N,1,2,1,False,0,-4.5779099452328715,4.5779099452328715
26779,39453,royal,1.88,0,r4@l,A,2,4,2,False,1,-4.844254801173879,4.844254801173879
26780,39458,royalist,0.0,2,r4@lIst,N,3,7,3,False,1,-5.422015549433499,5.422015549433499
26781,39461,royally,0.0,2,r4@lI,ADV,3,5,3,False,0,-4.8103233866706185,4.8103233866706185
26782,39464,royalty,0.78,2,r4@ltI,N,3,6,3,False,0,-4.946344895508939,4.946344895508939
26783,39465,RPM,0.0,0,#piEm,,3,5,3,False,0,-5.112022800792241,5.112022800792241
26784,39466,RSM,0.0,0,#rEsEm,,3,6,3,False,0,-5.3094349722179555,5.3094349722179555
26785,39467,RSVP,0.0,0,#rEsvipi,,4,8,4,False,0,-5.458520670542121,5.458520670542121
26786,39468,rub,0.0,1,rVb,N,1,3,1,False,1,-4.566377259377041,4.566377259377041
26787,39473,rubber,1.42,0,rVb@R,N,2,5,2,False,1,-4.523607990304464,4.523607990304464
26788,39477,rubberize,0.0,2,rVb@r2z,V,3,7,3,False,0,-5.379352401092905,5.379352401092905
26789,39478,rubberneck,0.0,2,rVb@nEk,V,3,7,3,False,1,-6.704010634130903,6.704010634130903
26790,39485,rubbery,0.3,2,rVb@rI,A,3,6,3,False,0,-4.733315733591944,4.733315733591944
26791,39486,rubbing,0.0,1,rVbIN,N,2,5,2,False,0,-4.6749505949015635,4.6749505949015635
26792,39487,rubbish,1.23,1,rVbIS,N,2,5,2,False,2,-5.005026171306914,5.005026171306914
26793,39491,rubbishy,0.0,2,rVbISI,A,3,6,3,False,0,-5.188225518360735,5.188225518360735
26794,39492,rubble,0.78,1,rVbP,N,2,4,1,False,0,-5.006690966684982,5.006690966684982
26795,39493,rubdown,0.0,1,rVbd6n,N,2,6,2,False,0,-5.115975300538502,5.115975300538502
26796,39495,rubella,0.0,1,rUbEl@,N,3,6,3,False,0,-5.654241127407743,5.654241127407743
26797,39496,Rubicon,0.0,0,rubIk@n,N,3,7,3,False,0,-5.483256982570491,5.483256982570491
26798,39497,rubicund,0.0,1,rubIk@nd,A,3,8,3,False,0,-7.410532996045698,7.410532996045698
26799,39501,rubric,0.0,1,rubrIk,N,2,6,2,False,0,-5.545512175678832,5.545512175678832
26800,39505,ruby,0.3,1,rubI,N,2,4,2,False,1,-4.846326278148677,4.846326278148677
26801,39507,ruck,0.3,1,rVk,N,1,3,1,False,1,-4.587642764841016,4.587642764841016
26802,39509,rucksack,0.7,0,rVks{k,N,2,6,2,False,0,-5.354553801785952,5.354553801785952
26803,39511,ruckus,0.0,2,rVk@s,N,2,5,2,False,0,-4.954041458948657,4.954041458948657
26804,39512,ruction,0.0,0,rVkSH,N,2,5,1,False,0,-4.51884394817685,4.51884394817685
26805,39513,ructions,0.0,0,rVkSHz,N,2,6,1,False,0,-5.8404730536456855,5.8404730536456855
26806,39514,rudder,0.0,0,rVd@R,N,2,5,2,False,0,-4.743191904277387,4.743191904277387
26807,39515,rudderless,0.0,2,rVd@lIs,A,3,7,3,False,0,-6.063249545091446,6.063249545091446
26808,39516,ruddiness,0.0,2,rVdInIs,N,3,7,3,False,0,-4.80616310309745,4.80616310309745
26809,39517,ruddle,0.0,1,rVdP,N,2,4,1,False,1,-4.7708421118948365,4.7708421118948365
26810,39519,ruddy,0.48,0,rVdI,A,2,4,2,False,1,-4.689280424040465,4.689280424040465
26811,39522,rudely,0.48,2,rudlI,ADV,2,5,2,False,0,-4.7921851675542815,4.7921851675542815
26812,39523,rudeness,0.3,2,rudnIs,N,2,6,2,False,0,-4.756064931296331,4.756064931296331
26813,39524,rudiment,0.0,0,rudIm@nt,N,3,8,3,False,1,-5.821303174030587,5.821303174030587
26814,39525,rudimentary,0.48,2,rudImEnt@rI,A,5,11,5,False,0,-7.313210593973673,7.313210593973673
26815,39529,rueful,0.0,2,rufUl,A,2,5,2,False,0,-4.784658327412989,4.784658327412989
26816,39530,ruefully,0.3,2,rufUlI,ADV,3,6,3,False,0,-4.786887100887536,4.786887100887536
26817,39533,ruffian,0.0,0,rVfj@n,N,2,6,2,False,0,-4.77140729651291,4.77140729651291
26818,39534,ruffianism,0.0,2,rVfj@nIz@m,N,4,10,4,False,0,-5.184678597317197,5.184678597317197
26819,39535,ruffianly,0.0,0,rVfj@nlI,A,3,8,3,False,0,-5.052046842457285,5.052046842457285
26820,39536,ruffle,0.0,1,rVfP,N,2,4,1,False,1,-4.805904201822376,4.805904201822376
26821,39538,rug,1.18,1,rVg,N,1,3,1,False,0,-4.580674002301359,4.580674002301359
26822,39539,rugby,1.26,1,rVgbI,N,2,5,2,False,0,-4.947072696409,4.947072696409
26823,39541,rugged,0.6,2,rVgId,A,2,5,2,False,0,-4.916054037867891,4.916054037867891
26824,39542,ruggedly,0.0,2,rVgIdlI,ADV,3,7,3,False,0,-4.9806289612656,4.9806289612656
26825,39543,ruggedness,0.0,2,rVgIdnIs,N,3,8,3,False,0,-5.0019330458695475,5.0019330458695475
26826,39544,rugger,0.3,0,rVg@R,N,2,5,2,False,0,-4.817784829592101,4.817784829592101
26827,39545,ruin,0.78,1,rUIn,N,2,4,2,False,1,-4.647305275725504,4.647305275725504
26828,39547,ruination,0.0,2,rUIn1SH,N,4,7,3,False,0,-4.916831964159032,4.916831964159032
26829,39548,ruinous,0.3,2,rUIn@s,A,3,6,3,False,0,-4.704643439095571,4.704643439095571
26830,39549,ruinously,0.0,2,rUIn@slI,ADV,4,8,4,False,0,-5.256165814830398,5.256165814830398
26831,39550,ruins,1.04,1,rUInz,N,2,5,2,False,0,-4.8305046227793245,4.8305046227793245
26832,39551,rule,2.09,1,rul,N,1,3,1,False,1,-4.5883517715537465,4.5883517715537465
26833,39553,rulebook,0.0,2,rulbUk,N,2,6,2,False,0,-5.137949812715208,5.137949812715208
26834,39556,ruler,1.26,2,rul@R,N,2,5,2,False,0,-5.0593008808229865,5.0593008808229865
26835,39557,ruling,0.7,1,rulIN,N,2,5,2,False,1,-5.342723909827657,5.342723909827657
26836,39559,rum,0.7,1,rVm,N,1,3,1,False,1,-4.566377259377041,4.566377259377041
26837,39561,rumba,0.0,0,rVmb@,N,2,5,2,False,0,-6.38897301677814,6.38897301677814
26838,39562,rumble,0.48,1,rVmbP,N,2,5,1,False,1,-4.6430129626919925,4.6430129626919925
26839,39564,rumbling,0.0,1,rVmblIN,N,2,7,2,False,0,-5.3666033260201615,5.3666033260201615
26840,39565,rumbustious,0.0,0,rVmbVst7s,A,3,9,3,False,0,-7.2046390851821,7.2046390851821
26841,39566,ruminant,0.0,1,rumIn@nt,N,3,8,3,False,1,-5.134847122090525,5.134847122090525
26842,39568,ruminate,0.0,0,rumIn1t,V,3,7,3,False,0,-4.850615098710925,4.850615098710925
26843,39569,rumination,0.0,2,rumIn1SH,N,4,8,3,False,0,-4.795064547663798,4.795064547663798
26844,39570,ruminative,0.0,2,rumIn@tIv,A,4,9,4,False,0,-5.973546103531458,5.973546103531458
26845,39571,ruminatively,0.0,2,rumIn@tIvlI,ADV,5,11,5,False,0,-6.288415981211743,6.288415981211743
26846,39572,rummage,0.0,1,rVmI_,N,2,5,2,False,1,-4.723000030375259,4.723000030375259
26847,39575,rummy,0.0,1,rVmI,N,2,4,2,False,1,-4.62136237117581,4.62136237117581
26848,39579,rumoured,0.0,1,rum@d,A,2,5,2,False,0,-4.8544387487594145,4.8544387487594145
26849,39580,rumourmonger,0.0,2,rum@mVNg@R,N,4,10,4,False,0,-5.6485172736956795,5.6485172736956795
26850,39581,rump,0.48,1,rVmp,N,1,4,1,False,0,-4.801588204206918,4.801588204206918
26851,39582,rumple,0.48,1,rVmpP,V,2,5,1,False,0,-5.20317417860606,5.20317417860606
26852,39584,rumpus,0.0,1,rVmp@s,N,2,6,2,False,0,-5.982574836426782,5.982574836426782
26853,39587,run,1.86,1,rVn,N,1,3,1,False,1,-4.568794309704864,4.568794309704864
26854,39596,runaway,0.3,1,rVn@w1,A,3,6,3,False,1,-5.650535340438445,5.650535340438445
26855,39605,rune,0.0,1,run,N,1,3,1,False,0,-4.646317391892012,4.646317391892012
26856,39606,rung,0.48,1,rVN,N,1,3,1,False,0,-4.727170073033653,4.727170073033653
26857,39607,runic,0.0,2,runIk,A,2,5,2,False,0,-5.901508938097427,5.901508938097427
26858,39611,runnel,0.0,1,rVnP,N,2,4,1,False,0,-4.7519936567586845,4.7519936567586845
26859,39612,runner,1.49,2,rVn@R,N,2,5,2,False,0,-4.492081022191463,4.492081022191463
26860,39615,running,1.23,1,rVnIN,N,2,5,2,False,1,-4.728160206376401,4.728160206376401
26861,39619,runny,0.0,2,rVnI,A,2,4,2,False,0,-4.814601514310163,4.814601514310163
26862,39630,runs,0.0,1,rVnz,N,1,4,1,False,0,-4.7519936567586845,4.7519936567586845
26863,39631,runt,0.0,1,rVnt,N,1,4,1,False,0,-4.940166690732961,4.940166690732961
26864,39640,runway,0.85,2,rVnw1,N,2,5,2,False,0,-4.935193003812505,4.935193003812505
26865,39641,rupee,0.7,1,rupi,N,2,4,2,False,0,-4.7167541583239565,4.7167541583239565
26866,39642,rupiah,0.0,1,rupi@,N,3,5,3,False,0,-4.899953505377777,4.899953505377777
26867,39643,rupture,0.3,0,rVpJ@R,N,2,6,2,False,1,-5.12522209504441,5.12522209504441
26868,39645,rural,1.65,0,r9r@l,A,2,5,2,False,0,-4.771215669438749,4.771215669438749
26869,39647,rurally,0.0,2,r9r@lI,ADV,3,6,3,False,0,-4.976089703494782,4.976089703494782
26870,39648,Ruritania,0.0,0,r9rIt1nj@,N,4,9,4,False,0,-6.485760081463151,6.485760081463151
26871,39649,Ruritanian,0.0,2,r9rIt1nj@n,A,4,10,4,False,0,-6.810082378755023,6.810082378755023
26872,39650,ruse,0.0,1,ruz,N,1,3,1,False,0,-4.7278790797463826,4.7278790797463826
26873,39651,rush,1.18,1,rVS,N,1,3,1,False,1,-4.580674002301359,4.580674002301359
26874,39654,rushes,0.0,1,rVSIz,N,2,5,2,False,0,-5.204187056663121,5.204187056663121
26875,39658,rushlight,0.0,2,rVSl2t,N,2,6,2,False,0,-5.048710355608449,5.048710355608449
26876,39662,rushy,0.0,2,rVSI,A,2,4,2,False,0,-5.020987709609301,5.020987709609301
26877,39663,rusk,0.0,1,rVsk,N,1,4,1,False,0,-4.743296344270897,4.743296344270897
26878,39664,russet,0.0,1,rVsIt,N,2,5,2,False,1,-5.097156139707512,5.097156139707512
26879,39666,Russia,1.52,0,rVS@,N,2,4,2,False,0,-4.826481206906658,4.826481206906658
26880,39667,Russian,1.68,1,rVSH,N,2,4,1,False,1,-4.682311661500808,4.682311661500808
26881,39670,rust,0.6,1,rVst,N,1,4,1,False,1,-4.283766274608303,4.283766274608303
26882,39673,rustic,0.3,1,rVstIk,N,2,6,2,False,1,-5.503367627528025,5.503367627528025
26883,39675,rusticate,0.0,2,rVstIk1t,V,3,8,3,False,0,-6.813227322848207,6.813227322848207
26884,39676,rustication,0.0,2,rVstIk1SH,N,4,9,3,False,0,-6.906499734047615,6.906499734047615
26885,39677,rusticity,0.0,2,rVstIs@tI,N,4,9,4,False,0,-6.3881660806551,6.3881660806551
26886,39678,rustiness,0.0,2,rVstInIs,N,3,8,3,False,0,-5.437705965159014,5.437705965159014
26887,39679,rustle,0.3,1,rVsP,N,2,4,1,False,1,-4.960609340054372,4.960609340054372
26888,39681,rustler,0.0,2,rVsl@R,N,2,6,2,False,0,-4.915370769902291,4.915370769902291
26889,39682,rustless,0.0,2,rVstlIs,A,2,7,2,False,0,-6.141268683035228,6.141268683035228
26890,39684,rustling,0.0,1,rVslIN,N,2,6,2,False,0,-5.303995439669876,5.303995439669876
26891,39685,rustproof,0.0,1,rVstpruf,V,2,8,2,False,1,-6.19391876312049,6.19391876312049
26892,39687,rusty,1.0,2,rVstI,A,2,5,2,False,0,-4.79507552122687,4.79507552122687
26893,39688,rut,0.3,1,rVt,N,1,3,1,False,1,-4.6456083851792815,4.6456083851792815
26894,39690,ruthless,1.04,0,ruTlIs,A,2,6,2,False,0,-4.692070608799282,4.692070608799282
26895,39691,ruthlessly,0.6,2,ruTlIslI,ADV,3,8,3,False,0,-4.900936921198269,4.900936921198269
26896,39692,ruthlessness,0.3,2,ruTlIsnIs,N,3,9,3,False,0,-4.999530983767213,4.999530983767213
26897,39693,rutting,0.0,2,rVtIN,A,2,5,2,False,0,-5.074614936838401,5.074614936838401
26898,39694,Rwanda,0.0,0,rU{nd@,N,3,6,3,False,0,-5.594840132947304,5.594840132947304
26899,39695,Rwandan,0.0,1,rU{nd@n,N,3,7,3,False,1,-6.523930945291352,6.523930945291352
26900,39698,rye,0.7,1,r2,N,1,2,1,False,1,-4.545089884583051,4.545089884583051
26901,39703,s,2.44,1,Es,N,1,2,1,False,2,-4.547083366492538,4.547083366492538
26902,39706,Sabah,0.0,0,s#b#,N,2,4,2,False,0,-4.705447014443665,4.705447014443665
26903,39707,Sabahan,0.0,1,s#b#@n,N,3,6,3,False,1,-5.071845708551306,5.071845708551306
26904,39709,sabbatarian,0.0,1,s{b@t8r7n,N,4,9,4,False,1,-5.275070841643016,5.275070841643016
26905,39711,Sabbath,0.7,0,s{b@T,N,2,5,2,False,1,-4.8232719661128,4.8232719661128
26906,39713,sabbatical,0.0,1,s@b{tIkP,N,4,8,3,False,1,-6.329456794817827,6.329456794817827
26907,39715,sable,0.0,1,s1bP,N,2,4,1,False,1,-4.99977604040287,4.99977604040287
26908,39717,sabot,0.0,1,s{b5,N,2,4,2,False,0,-4.769360485875878,4.769360485875878
26909,39718,sabotage,0.7,0,s{b@t#Z,N,3,7,3,False,1,-5.271414582301206,5.271414582301206
26910,39720,saboteur,0.3,2,s{b@t3R,N,3,7,3,False,0,-5.1586520016793305,5.1586520016793305
26911,39721,sabra,0.3,1,s#br@,N,2,5,2,False,0,-4.965498059561297,4.965498059561297
26912,39722,sabre,0.0,1,s1b@R,N,2,5,2,False,1,-4.865818868341603,4.865818868341603
26913,39728,sac,0.3,1,s{k,N,1,3,1,False,2,-4.551971498294831,4.551971498294831
26914,39729,saccharin,0.0,0,s{k@rIn,N,3,7,3,False,0,-6.736892035733827,6.736892035733827
26915,39730,saccharine,0.0,0,s{k@r2n,A,3,7,3,False,0,-5.698733555212805,5.698733555212805
26916,39731,sacerdotal,0.0,0,s{s@d5tP,A,4,8,3,False,0,-5.926430507058358,5.926430507058358
26917,39732,sacerdotalism,0.0,2,s{k@d5tPIz@m,N,6,12,5,False,0,-7.011147731472152,7.011147731472152
26918,39733,sachet,0.0,0,s{S1,N,2,4,2,False,1,-4.827326106214143,4.827326106214143
26919,39736,sackbut,0.0,1,s{kbVt,N,2,6,2,False,0,-5.1015695394562925,5.1015695394562925
26920,39737,sackcloth,0.0,2,s{kklQT,N,2,7,2,False,0,-4.92231559320167,4.92231559320167
26921,39738,sacking,0.0,2,s{kIN,N,2,5,2,False,0,-4.757577378745861,4.757577378745861
26922,39741,sacral,0.0,0,s1kr@l,A,2,6,2,False,0,-5.095603010218758,5.095603010218758
26923,39742,sacrament,0.3,0,s{kr@m@nt,N,3,9,3,False,1,-5.95340430436271,5.95340430436271
26924,39744,sacramental,0.0,2,s{kr@mEntP,A,4,10,3,False,0,-6.885255923291031,6.885255923291031
26925,39745,sacred,1.34,0,s1krId,A,2,6,2,False,0,-4.795020834019547,4.795020834019547
26926,39747,sacredly,0.0,2,s1krIdlI,ADV,3,8,3,False,0,-5.129382544543213,5.129382544543213
26927,39748,sacredness,0.0,2,s1krIdnIs,N,3,9,3,False,0,-5.17977452565905,5.17977452565905
26928,39749,sacrifice,1.34,0,s{krIf2s,N,3,8,3,False,1,-6.67583618743663,6.67583618743663
26929,39751,sacrificial,0.0,2,s{krIfISP,A,4,9,3,False,0,-6.778947036457631,6.778947036457631
26930,39752,sacrificially,0.0,2,s{krIfIS@lI,ADV,5,11,5,False,0,-6.944999287845023,6.944999287845023
26931,39753,sacrilege,0.0,0,s{krIlI_,N,3,8,3,False,0,-5.250356409421688,5.250356409421688
26932,39754,sacrilegious,0.0,2,s{krIlI_@s,A,4,10,4,False,0,-6.1111512543954625,6.1111512543954625
26933,39755,sacrilegiously,0.0,2,s{krIlI_@slI,ADV,5,12,5,False,0,-6.440154704045642,6.440154704045642
26934,39756,sacristan,0.0,2,s{krIst@n,N,3,9,3,False,0,-7.1704905479918475,7.1704905479918475
26935,39757,sacristy,0.0,0,s{krIstI,N,3,8,3,False,0,-7.228541053888206,7.228541053888206
26936,39758,sacroiliac,0.0,0,s1kr5Ili{k,N,5,10,5,False,0,-6.11182342743871,6.11182342743871
26937,39759,sacrosanct,0.0,1,s{kr5s{Nkt,A,3,10,3,False,0,-7.504236322995154,7.504236322995154
26938,39760,sad,1.69,1,s{d,A,1,3,1,False,0,-4.5673126836859055,4.5673126836859055
26939,39761,sadden,0.48,2,s{dH,V,2,4,1,False,0,-4.750512030739726,4.750512030739726
26940,39762,saddle,1.0,1,s{dP,N,2,4,1,False,1,-4.305500937578789,4.305500937578789
26941,39764,saddlebag,0.0,2,s{dPb{g,N,3,7,2,False,0,-5.4539219775777905,5.4539219775777905
26942,39765,saddler,0.0,2,s{dl@R,N,2,6,2,False,0,-4.872568179787136,4.872568179787136
26943,39766,saddlery,0.0,2,s{dP@rI,N,4,7,3,False,0,-5.4539219775777905,5.4539219775777905
26944,39770,Sadducee,0.0,1,s{djUsi,N,3,7,3,False,0,-5.856099115793154,5.856099115793154
26945,39771,Sade,0.0,0,s#d,N,1,3,1,False,0,-4.593569913868478,4.593569913868478
26946,39772,sadhu,0.0,0,s#du,N,2,4,2,False,0,-4.776769260922299,4.776769260922299
26947,39773,sadism,0.3,2,s1dIz@m,N,3,7,3,False,0,-5.161358644167945,5.161358644167945
26948,39774,sadist,0.0,2,s1dIst,N,2,6,2,False,0,-5.759751382234832,5.759751382234832
26949,39775,sadistic,0.48,2,s@dIstIk,A,3,8,3,False,0,-6.041709199359049,6.041709199359049
26950,39776,sadistically,0.0,2,s@dIstIk@lI,ADV,5,11,5,False,0,-6.466312150635393,6.466312150635393
26951,39777,sadly,1.32,2,s{dlI,ADV,2,5,2,False,0,-4.722861823122276,4.722861823122276
26952,39778,sadness,0.95,2,s{dnIs,N,2,6,2,False,0,-4.807031007627495,4.807031007627495
26953,39779,sadomasochism,0.0,0,s1d5m{s@kIz@m,N,6,13,6,False,0,-6.635711132148301,6.635711132148301
26954,39781,s.a.e.,0.0,0,Es1i,,3,4,3,False,0,-4.800719479978303,4.800719479978303
26955,39782,safari,0.3,0,s@f#rI,N,3,6,3,False,0,-5.114274222211674,5.114274222211674
26956,39784,safe,0.85,1,s1f,N,1,3,1,False,1,-4.572103940371573,4.572103940371573
26957,39786,safebreaker,0.0,3,s1fbr1k@R,N,3,9,3,False,0,-5.730406406114452,5.730406406114452
26958,39788,safecracker,0.0,3,s1fkr{k@R,N,3,9,3,False,0,-5.829277577080651,5.829277577080651
26959,39790,safeguard,0.6,2,s1fg#d,N,2,6,2,False,1,-5.040140293678663,5.040140293678663
26960,39792,safekeeping,0.0,2,s1fkipIN,N,3,8,3,False,0,-5.227882130653021,5.227882130653021
26961,39793,safely,1.32,2,s1flI,ADV,2,5,2,False,0,-4.938502634479214,4.938502634479214
26962,39794,safeness,0.0,2,s1fnIs,N,2,6,2,False,0,-4.9663279890839815,4.9663279890839815
26963,39795,safety,1.86,2,s1ftI,N,2,5,2,False,0,-4.938502634479214,4.938502634479214
26964,39810,saffron,0.0,1,s{fr@n,N,2,6,2,False,0,-6.359326338783669,6.359326338783669
26965,39811,sag,0.0,1,s{g,N,1,3,1,False,1,-4.725688447014694,4.725688447014694
26966,39813,saga,0.6,1,s#g@,N,2,4,2,False,0,-4.916296569114936,4.916296569114936
26967,39814,sagacious,0.0,0,s@g1S@s,A,3,7,3,False,0,-5.7889657484900265,5.7889657484900265
26968,39815,sagaciously,0.0,2,s@g1S@slI,ADV,4,9,4,False,0,-5.849528389556581,5.849528389556581
26969,39816,sagacity,0.0,2,s@g{s@tI,N,4,8,4,False,0,-5.68566556541648,5.68566556541648
26970,39817,sage,0.6,1,s1_,N,1,3,1,False,1,-4.6147153521987505,4.6147153521987505
26971,39819,sagebrush,0.0,2,s1_brVS,N,2,7,2,False,0,-5.2981437500976485,5.2981437500976485
26972,39822,sagely,0.0,2,s1_lI,ADV,2,5,2,False,0,-5.342596587495716,5.342596587495716
26973,39823,Sagittarius,0.0,1,s{_It8r7s,N,4,9,4,False,1,-7.896472712670422,7.896472712670422
26974,39825,sago,0.0,1,s1g5,N,2,4,2,False,0,-4.910677279874447,4.910677279874447
26975,39826,sahib,1.15,1,s#b,N,1,3,1,False,0,-4.603809355244216,4.603809355244216
26976,39827,said,0.0,1,sEd,A,1,3,1,False,0,-4.569786855006278,4.569786855006278
26977,39828,sail,0.7,1,s1l,N,1,3,1,False,2,-4.556874602755751,4.556874602755751
26978,39830,sailboat,0.0,2,s1lb5t,N,2,6,2,False,0,-5.087518813614319,5.087518813614319
26979,39831,sailcloth,0.0,2,s1lklQT,N,2,7,2,False,0,-5.039981278284466,5.039981278284466
26980,39832,sailing,0.7,1,s1lIN,N,2,5,2,False,0,-4.916967823179633,4.916967823179633
26981,39837,sailor,1.08,2,s1l@R,N,2,5,2,False,0,-4.718732116273806,4.718732116273806
26982,39839,sailplane,0.0,2,s1lpl1n,N,2,7,2,False,0,-5.472452057232277,5.472452057232277
26983,39841,saint,1.26,1,s1nt,N,1,4,1,False,1,-4.605805445813366,4.605805445813366
26984,39843,sainted,0.0,2,s1ntId,A,2,6,2,False,0,-5.849074338073311,5.849074338073311
26985,39844,sainthood,0.0,2,s1nthUd,N,2,7,2,False,0,-4.927345728388163,4.927345728388163
26986,39845,saintlike,0.0,2,s1ntl2k,A,2,7,2,False,0,-5.196452812029555,5.196452812029555
26987,39846,saintliness,0.0,2,s1ntlInIs,N,3,9,3,False,0,-6.682389275925721,6.682389275925721
26988,39847,saintly,0.0,2,s1ntlI,A,2,6,2,False,0,-4.281562027463048,4.281562027463048
26989,39849,sake,1.71,1,s1k,N,1,3,1,False,0,-4.580981862088334,4.580981862088334
26990,39850,sake,0.0,0,s#kI,N,2,4,2,False,1,-4.776769260922299,4.776769260922299
26991,39851,salaam,0.0,0,s@l#m,N,2,5,2,False,1,-4.793209092695814,4.793209092695814
26992,39853,salable,0.0,2,s1l@bP,A,3,6,2,False,0,-4.973590764717171,4.973590764717171
26993,39854,salacious,0.0,0,s@l1S@s,A,3,7,3,False,0,-5.587204128430945,5.587204128430945
26994,39855,salaciously,0.0,2,s@l1S@slI,ADV,4,9,4,False,0,-5.647766769497499,5.647766769497499
26995,39856,salaciousness,0.0,2,s@l1S@snIs,N,4,10,4,False,0,-6.136165456394276,6.136165456394276
26996,39857,salacity,0.0,2,s@l{s@tI,N,4,8,4,False,0,-6.092626693178443,6.092626693178443
26997,39858,salad,1.3,1,s{l@d,N,2,5,2,False,0,-5.31987687167018,5.31987687167018
26998,39862,salamander,0.0,0,s{l@m{nd@R,N,4,10,4,False,0,-8.23288051309208,8.23288051309208
26999,39863,salami,0.0,0,s@l#mI,N,3,6,3,False,0,-5.162520542765605,5.162520542765605
