,Word,CobLog,CompCnt,PhonDISC,Class,SylCnt,num_phones,num_sylls_est,remove,num_homophones,log_prob,surprisal
48348,Trinidad,0.3,0,trInId{d,N,3,8,3,False,0,-6.659265009654083,6.659265009654083
48349,Trinidadian,0.0,1,trInId{d7n,N,4,10,4,False,1,-6.944102015907353,6.944102015907353
48350,Trinidadian,0.0,2,trInId{d7n,A,4,10,4,False,1,-6.944102015907353,6.944102015907353
48351,trinitrotoluene,0.0,0,tr2n2tr5tQljUin,N,6,15,6,False,0,-9.170586035133487,9.170586035133487
48352,trinity,0.0,0,trIn@tI,N,3,7,3,False,1,-6.754060762407902,6.754060762407902
48353,Trinity,0.6,0,trIn@tI,N,3,7,3,False,1,-6.754060762407902,6.754060762407902
48354,trinket,0.0,0,trINkIt,N,2,7,2,False,0,-7.990704944263834,7.990704944263834
48355,trio,0.6,1,tri5,N,2,4,2,False,0,-4.740032414910754,4.740032414910754
48356,trip,1.83,1,trIp,N,1,4,1,False,1,-4.045109642406092,4.045109642406092
48357,trip,0.85,1,trIp,V,1,4,1,False,1,-4.045109642406092,4.045109642406092
48358,tripartite,0.48,3,tr2p#t2t,A,3,8,3,False,0,-5.555532631117884,5.555532631117884
48359,tripe,0.0,1,tr2p,N,1,4,1,False,0,-4.449005639248665,4.449005639248665
48360,triple,0.3,1,trIpP,V,2,5,1,False,1,-4.8900995070581335,4.8900995070581335
48361,triple,0.6,0,trIpP,A,2,5,1,False,1,-4.8900995070581335,4.8900995070581335
48363,triplet,0.0,2,trIplIt,N,2,7,2,False,0,-5.986825256276423,5.986825256276423
48365,triplex,0.0,0,trIplEks,A,2,8,2,False,1,-5.832649014445288,5.832649014445288
48366,Triplex,0.0,0,trIplEks,N,2,8,2,False,1,-5.832649014445288,5.832649014445288
48367,triplicate,0.0,1,trIplIk@t,N,3,9,3,False,1,-7.025503334086083,7.025503334086083
48368,triplicate,0.0,1,trIplIk1t,V,3,9,3,False,0,-5.91602963040208,5.91602963040208
48369,triplicate,0.0,2,trIplIk@t,A,3,9,3,False,1,-7.025503334086083,7.025503334086083
48370,tripod,0.0,0,tr2pQd,N,2,6,2,False,0,-5.208087767313136,5.208087767313136
48371,tripos,0.0,0,tr2pQs,N,2,6,2,False,0,-5.208087767313136,5.208087767313136
48373,tripper,0.48,2,trIp@R,N,2,6,2,False,0,-4.975245937593511,4.975245937593511
48374,tripping,0.0,1,trIpIN,A,2,6,2,False,0,-4.496236820806556,4.496236820806556
48375,trippingly,0.0,2,trIpINlI,ADV,3,8,3,False,0,-5.2282800457123235,5.2282800457123235
48376,triptych,0.0,0,trIptIk,N,2,7,2,False,0,-5.3925105727140945,5.3925105727140945
48377,tripwire,0.0,2,trIpw2@R,N,3,8,3,False,0,-5.3916673151848595,5.3916673151848595
48378,trireme,0.0,0,tr2rim,N,2,6,2,False,0,-5.096444800137415,5.096444800137415
48379,trisect,0.0,0,tr2sEkt,V,2,7,2,False,0,-5.587595076565972,5.587595076565972
48380,Trish,0.0,0,trIS,N,1,4,1,False,0,-5.733381477001259,5.733381477001259
48381,trite,0.3,1,tr2t,A,1,4,1,False,0,-4.573583516275004,4.573583516275004
48382,tritely,0.0,2,tr2tlI,ADV,2,6,2,False,0,-4.902856880448993,4.902856880448993
48383,triteness,0.0,2,tr2tnIs,N,2,7,2,False,0,-5.207438300125872,5.207438300125872
48384,triumph,1.46,1,tr2@mf,N,2,6,2,False,1,-5.178188722218181,5.178188722218181
48385,triumph,0.48,1,tr2@mf,V,2,6,2,False,1,-5.178188722218181,5.178188722218181
48386,triumphal,0.3,2,tr2VmfP,A,3,7,2,False,0,-4.908305832935562,4.908305832935562
48387,triumphant,0.85,2,tr2Vmf@nt,A,3,9,3,False,0,-5.920031861018564,5.920031861018564
48388,triumphantly,0.7,2,tr2Vmf@ntlI,ADV,4,11,4,False,0,-6.4299484098297714,6.4299484098297714
48389,triumvir,0.0,0,trIVmv@R,N,3,8,3,False,0,-5.462248571588109,5.462248571588109
48390,triumvirate,0.0,2,tr2VmvIr@t,N,4,10,4,False,0,-6.04020158673954,6.04020158673954
48391,triune,0.0,0,tr2jun,A,2,6,2,False,0,-5.096444800137415,5.096444800137415
48392,trivet,0.0,0,trIvIt,N,2,6,2,False,0,-5.04992069084993,5.04992069084993
48393,trivia,0.3,1,trIv7,N,2,5,2,False,0,-4.7233205047487825,4.7233205047487825
48394,trivial,1.18,0,trIv7l,A,2,6,2,False,0,-4.76145707384136,4.76145707384136
48395,triviality,0.3,2,trIvI{l@tI,N,5,10,5,False,0,-5.8067824508289005,5.8067824508289005
48396,trivialize,0.0,2,trIv7l2z,V,3,8,3,False,0,-5.502462994971808,5.502462994971808
48397,trivially,0.0,2,trIv7lI,ADV,3,7,3,False,0,-4.65652340209995,4.65652340209995
48398,trochaic,0.0,2,tr5k1Ik,A,3,7,3,False,1,-6.566205649773619,6.566205649773619
48399,trochaic,0.0,1,tr5k1Ik,N,3,7,3,False,1,-6.566205649773619,6.566205649773619
48400,trochee,0.0,1,tr5ki,N,2,5,2,False,0,-5.581210054222533,5.581210054222533
48401,troglodyte,0.0,1,trQgl@d2t,N,3,9,3,False,0,-6.0118755526542245,6.0118755526542245
48402,troika,0.0,0,tr4k@,N,2,5,2,False,0,-5.009799098942398,5.009799098942398
48403,Trojan,0.0,1,tr5_@n,N,2,6,2,False,1,-5.109874671369397,5.109874671369397
48404,Trojan,0.0,2,tr5_@n,A,2,6,2,False,1,-5.109874671369397,5.109874671369397
48405,troll,0.0,1,tr5l,N,1,4,1,False,1,-5.001369038721955,5.001369038721955
48406,troll,0.3,1,tr5l,V,1,4,1,False,1,-5.001369038721955,5.001369038721955
48407,trolley,0.78,0,trQlI,N,2,5,2,False,0,-5.284098898839137,5.284098898839137
48408,trolleybus,0.0,2,trQlIbVs,N,3,8,3,False,0,-6.619269879930727,6.619269879930727
48410,trollop,0.0,1,trQl@p,N,2,6,2,False,0,-5.572450284922015,5.572450284922015
48411,trombone,0.0,1,trQmb5n,N,2,7,2,False,0,-5.742470340321156,5.742470340321156
48412,trombonist,0.0,2,trQmb5nIst,N,3,10,3,False,0,-7.169265075173886,7.169265075173886
48413,troop,0.7,1,trup,N,1,4,1,False,2,-4.766138563856704,4.766138563856704
48414,troop,0.48,1,trup,V,1,4,1,False,2,-4.766138563856704,4.766138563856704
48416,trooper,0.48,2,trup@R,N,2,6,2,False,1,-4.5967268940230745,4.5967268940230745
48417,troops,1.64,1,trups,N,1,5,1,False,0,-4.568901539418307,4.568901539418307
48418,troopship,0.0,2,trupSIp,N,2,7,2,False,0,-5.315736605018166,5.315736605018166
48419,trope,0.0,1,tr5p,N,1,4,1,False,0,-4.748077457503336,4.748077457503336
48420,trophy,0.6,0,tr5fI,N,2,5,2,False,0,-5.375383533511119,5.375383533511119
48421,tropic,0.0,0,trQpIk,N,2,6,2,False,0,-4.681329112884085,4.681329112884085
48422,tropical,1.28,2,trQpIkP,A,3,7,2,False,0,-5.006013691193491,5.006013691193491
48423,tropically,0.0,2,trQpIk@lI,ADV,4,9,4,False,0,-5.151650431794687,5.151650431794687
48424,tropics,0.7,1,trQpIks,N,2,7,2,False,0,-5.983738327207781,5.983738327207781
48425,trot,0.48,1,trQt,N,1,4,1,False,3,-4.313281941943095,4.313281941943095
48426,trot,1.15,1,trQt,V,1,4,1,False,3,-4.313281941943095,4.313281941943095
48427,Trot,0.0,1,trQt,A,1,4,1,False,3,-4.313281941943095,4.313281941943095
48428,Trot,0.0,1,trQt,N,1,4,1,False,3,-4.313281941943095,4.313281941943095
48429,troth,0.0,1,tr5T,N,1,4,1,False,0,-4.752787447293896,4.752787447293896
48431,Trotsky,0.3,0,trQtskI,N,2,7,2,False,0,-5.106889953881446,5.106889953881446
48432,Trotskyist,0.6,1,trQtskIIst,A,3,10,3,False,1,-5.752999296825936,5.752999296825936
48433,Trotskyist,0.6,2,trQtskIIst,N,3,10,3,False,1,-5.752999296825936,5.752999296825936
48434,Trotskyite,0.0,2,trQtskI2t,N,3,9,3,False,1,-5.4732886479890865,5.4732886479890865
48435,Trotskyite,0.0,1,trQtskI2t,A,3,9,3,False,1,-5.4732886479890865,5.4732886479890865
48436,trotter,0.3,2,trQt@R,N,2,6,2,False,0,-4.575215417785638,4.575215417785638
48437,troubadour,0.0,0,trub@d$R,N,3,8,3,False,0,-5.229764472238562,5.229764472238562
48438,trouble,2.19,1,trVbP,N,2,5,1,False,1,-4.4331006761571095,4.4331006761571095
48439,trouble,1.49,1,trVbP,V,2,5,1,False,1,-4.4331006761571095,4.4331006761571095
48440,troublemaker,0.3,3,trVbPm1k@R,N,4,10,3,False,0,-5.360016192532404,5.360016192532404
48441,troubleshooter,0.0,3,trVbPSut@R,N,4,10,3,False,0,-5.367080489609987,5.367080489609987
48442,troublesome,0.48,2,trVbPs@m,A,3,8,2,False,0,-5.238739446010844,5.238739446010844
48443,troublous,0.0,2,trVbl@s,A,2,7,2,False,0,-5.14120800884817,5.14120800884817
48444,trough,0.6,1,trQf,N,1,4,1,False,0,-5.100588807175682,5.100588807175682
48445,trounce,0.0,1,tr6ns,V,1,5,1,False,0,-4.925910885761584,4.925910885761584
48446,trouncing,0.0,1,tr6nsIN,N,2,7,2,False,0,-5.50979733858516,5.50979733858516
48447,troupe,0.3,0,trup,N,1,4,1,False,2,-4.766138563856704,4.766138563856704
48448,trouper,0.0,2,trup@R,N,2,6,2,False,1,-4.5967268940230745,4.5967268940230745
48449,trouser,0.6,0,tr6z@R,N,2,6,2,False,0,-4.835652820592656,4.835652820592656
48451,trousers,1.45,2,tr6z@z,N,2,6,2,False,0,-4.9649406874095545,4.9649406874095545
48452,trousseau,0.0,0,trus5,N,2,5,2,False,0,-5.652243983002479,5.652243983002479
48453,trout,1.49,1,tr6t,N,1,4,1,False,0,-4.7616653690106565,4.7616653690106565
48454,trove,0.0,1,tr5v,N,1,4,1,False,0,-5.442638072327207,5.442638072327207
48455,trowel,0.0,1,tr6@l,N,2,5,2,False,0,-4.8633030282101055,4.8633030282101055
48456,troy,0.0,1,tr4,N,1,3,1,False,1,-4.6434004048347575,4.6434004048347575
48457,Troy,0.3,0,tr4,N,1,3,1,False,1,-4.6434004048347575,4.6434004048347575
48459,truancy,0.0,2,tru@nsI,N,3,7,3,False,0,-5.135506193791099,5.135506193791099
48460,truant,0.3,0,tru@nt,N,2,6,2,False,0,-5.146957256562667,5.146957256562667
48461,truce,0.48,1,trus,N,1,4,1,False,0,-5.170169952310812,5.170169952310812
48462,truck,1.56,1,trVk,N,1,4,1,False,0,-4.727193627224314,4.727193627224314
48464,trucking,0.0,2,trVkIN,N,2,6,2,False,0,-5.676346092794682,5.676346092794682
48465,truckle,0.0,1,trVkP,N,2,5,1,False,0,-5.605909326362737,5.605909326362737
48468,truculence,0.0,2,trVkjUl@ns,N,3,10,3,False,0,-6.518796280726731,6.518796280726731
48469,truculency,0.0,2,trVkjUl@nsI,N,4,11,4,False,0,-7.4748088427372705,7.4748088427372705
48470,truculent,0.0,0,trVkjUl@nt,A,3,10,3,False,0,-6.515308123939754,6.515308123939754
48471,truculently,0.0,2,trVkjUl@ntlI,ADV,4,12,4,False,0,-6.801952701558602,6.801952701558602
48472,trudge,0.0,1,trV_,N,1,4,1,False,1,-4.731137275879345,4.731137275879345
48473,trudge,0.7,1,trV_,V,1,4,1,False,1,-4.731137275879345,4.731137275879345
48474,true,0.7,1,tru,N,1,3,1,False,2,-4.55370518815262,4.55370518815262
48475,true,2.4,1,tru,A,1,3,1,False,2,-4.55370518815262,4.55370518815262
48476,true,0.7,1,tru,ADV,1,3,1,False,2,-4.55370518815262,4.55370518815262
48479,trueborn,0.0,2,trub$n,A,2,6,2,False,0,-5.157492849388813,5.157492849388813
48482,truelove,0.0,2,trulVv,N,2,6,2,False,0,-5.0217415414597095,5.0217415414597095
48484,truffle,0.0,1,trVfP,N,2,5,1,False,0,-4.976944480484644,4.976944480484644
48485,trug,0.0,1,trVg,N,1,4,1,False,0,-4.94845027166282,4.94845027166282
48486,truism,0.0,2,truIz@m,N,3,7,3,False,0,-4.974836613568447,4.974836613568447
48487,truly,1.58,2,trulI,ADV,2,5,2,False,0,-5.009202642788684,5.009202642788684
48488,trump,0.3,1,trVmp,N,1,5,1,False,1,-4.647617496104345,4.647617496104345
48489,trump,0.0,1,trVmp,V,1,5,1,False,1,-4.647617496104345,4.647617496104345
48491,trumpery,0.0,0,trVmp@rI,N,3,8,3,False,1,-7.433954599529687,7.433954599529687
48492,trumpery,0.0,1,trVmp@rI,A,3,8,3,False,1,-7.433954599529687,7.433954599529687
48493,trumpet,0.9,2,trVmpIt,N,2,7,2,False,1,-5.544329193497889,5.544329193497889
48494,trumpet,0.0,1,trVmpIt,V,2,7,2,False,1,-5.544329193497889,5.544329193497889
48495,trumpeter,0.0,2,trVmpIt@R,N,3,9,3,False,0,-6.4145284093133546,6.4145284093133546
48496,trumps,0.0,1,trVmps,N,1,6,1,False,0,-5.300351975178806,5.300351975178806
48498,truncate,0.0,0,trVNk1t,V,2,7,2,False,0,-5.75232975477384,5.75232975477384
48499,truncheon,0.0,1,trVnJ@n,N,2,7,2,False,0,-6.21905443628985,6.21905443628985
48500,trundle,0.48,1,trVndP,V,2,6,1,False,0,-5.768432764717404,5.768432764717404
48502,trunk,1.42,1,trVNk,N,1,5,1,False,0,-4.9116859388549985,4.9116859388549985
48506,trunks,0.3,1,trVNks,N,1,6,1,False,0,-5.56913040772002,5.56913040772002
48507,truss,0.0,1,trVs,N,1,4,1,False,1,-4.801640620384581,4.801640620384581
48508,truss,0.0,1,trVs,V,1,4,1,False,1,-4.801640620384581,4.801640620384581
48509,trust,1.65,1,trVst,N,1,5,1,False,1,-4.1787876001186595,4.1787876001186595
48510,trust,1.68,1,trVst,V,1,5,1,False,1,-4.1787876001186595,4.1787876001186595
48511,trustee,0.78,2,trVsti,N,2,6,2,False,0,-5.230828676514529,5.230828676514529
48512,trusteeship,0.0,2,trVstiSIp,N,3,9,3,False,0,-5.997739713459465,5.997739713459465
48513,trustful,0.0,2,trVstfUl,A,2,8,2,False,0,-4.605575220896777,4.605575220896777
48514,trustfully,0.0,2,trVstfUlI,ADV,3,9,3,False,0,-4.7184707795129945,4.7184707795129945
48515,trustfulness,0.0,2,trVstfUlnIs,N,3,11,3,False,0,-4.753809930745716,4.753809930745716
48518,trusting,0.3,1,trVstIN,A,2,7,2,False,0,-5.413186754445391,5.413186754445391
48519,trustingly,0.0,2,trVstINlI,ADV,3,9,3,False,0,-5.839870211431694,5.839870211431694
48521,trustworthiness,0.0,2,trVstw3DInIs,N,4,12,4,False,0,-5.826489844910586,5.826489844910586
48522,trustworthy,0.3,2,trVstw3DI,A,3,9,3,False,0,-5.537502761964885,5.537502761964885
48523,trusty,0.0,2,trVstI,A,2,6,2,False,1,-4.690096846737227,4.690096846737227
48524,trusty,0.0,1,trVstI,N,2,6,2,False,1,-4.690096846737227,4.690096846737227
48525,truth,2.13,2,truT,N,1,4,1,False,0,-4.407773564410241,4.407773564410241
48526,truthful,0.6,2,truTfUl,A,2,7,2,False,0,-4.629372108630888,4.629372108630888
48527,truthfully,0.48,2,truTfUlI,ADV,3,8,3,False,0,-4.728402443500516,4.728402443500516
48528,truthfulness,0.0,2,truTfUlnIs,N,3,10,3,False,0,-4.938582347515568,4.938582347515568
48529,try,0.9,1,tr2,N,1,3,1,False,1,-4.546846758975954,4.546846758975954
48530,try,2.87,1,tr2,V,1,3,1,False,1,-4.546846758975954,4.546846758975954
48532,trying,0.0,1,tr2IN,A,2,5,2,False,0,-4.975853310635073,4.975853310635073
48538,tryst,0.0,1,trIst,N,1,5,1,False,0,-5.903229919182119,5.903229919182119
48539,tsar,0.0,1,z#R,N,1,3,1,False,1,-4.781827583719718,4.781827583719718
48540,tsarina,0.0,0,z#rin@,N,3,6,3,False,1,-5.246723151694393,5.246723151694393
48541,tsetse,0.0,0,tsEtsI,N,2,6,2,False,0,-5.923256239935092,5.923256239935092
48544,tsp,0.0,0,tispun,,2,6,2,False,1,-4.97952860038281,4.97952860038281
48546,Tswana,0.0,1,tsw#n@,N,2,6,2,False,1,-5.480212010891395,5.480212010891395
48547,Tswana,0.0,1,tsw#n@,A,2,6,2,False,1,-5.480212010891395,5.480212010891395
48548,TT,0.3,0,titi,,2,4,2,False,0,-4.765532386365632,4.765532386365632
48549,tub,0.95,1,tVb,N,1,3,1,False,0,-4.615983877371497,4.615983877371497
48550,tuba,0.0,1,tjub@,N,2,5,2,False,0,-4.701813226059371,4.701813226059371
48551,tubby,0.0,2,tVbI,A,2,4,2,False,0,-4.717621536570946,4.717621536570946
48552,tube,1.38,1,tjub,N,1,4,1,False,1,-4.714787263314751,4.714787263314751
48553,tube,0.0,1,tjub,V,1,4,1,False,1,-4.714787263314751,4.714787263314751
48554,tubeless,0.0,2,tjublIs,A,2,7,2,False,0,-5.918229994106721,5.918229994106721
48555,tuber,0.0,0,tjub@R,N,2,6,2,False,0,-5.102325568896666,5.102325568896666
48556,tubercle,0.0,0,tjub@kP,N,3,7,2,False,0,-5.367086603804858,5.367086603804858
48557,tubercular,0.0,2,tjub3kjUl@R,A,4,11,4,False,0,-5.325145564244514,5.325145564244514
48558,tuberculosis,0.48,2,tjub3kjUl5sIs,N,5,13,5,False,0,-7.83719658318051,7.83719658318051
48559,tuberculous,0.0,2,tjub3kjUl@s,A,4,11,4,False,0,-5.646432525745608,5.646432525745608
48561,tubful,0.0,2,tVbfUl,N,2,6,2,False,0,-5.5270644597222836,5.5270644597222836
48562,tubing,0.0,1,tjubIN,N,2,6,2,False,0,-6.0252839009350545,6.0252839009350545
48564,tubular,0.0,2,tjubjUl@R,A,3,9,3,False,0,-6.492593004459067,6.492593004459067
48565,T.U.C.,0.0,0,tijusi,,3,6,3,False,0,-5.16566457058369,5.16566457058369
48566,tuck,0.0,1,tVk,N,1,3,1,False,1,-4.589219149800736,4.589219149800736
48567,tuck,1.32,1,tVk,V,1,3,1,False,1,-4.589219149800736,4.589219149800736
48569,tucker,0.0,2,tVk@R,N,2,5,2,False,0,-4.722510136903302,4.722510136903302
48570,tuckerbag,0.0,2,tVk@b{g,N,3,7,3,False,0,-5.546866606473546,5.546866606473546
48576,Tues.,0.0,0,tjuzdI,,2,6,2,False,1,-6.111595625083618,6.111595625083618
48577,Tuesday,1.36,0,tjuzdI,N,2,6,2,False,1,-6.111595625083618,6.111595625083618
48578,tuft,0.6,1,tVft,N,1,4,1,False,0,-4.456815112468082,4.456815112468082
48579,tufted,0.0,2,tVftId,A,2,6,2,False,0,-5.402009343548523,5.402009343548523
48580,tug,0.7,1,tVg,N,1,3,1,False,1,-4.647184770139002,4.647184770139002
48581,tug,1.04,1,tVg,V,1,3,1,False,1,-4.647184770139002,4.647184770139002
48582,Tugboat,0.0,0,tVgb5t,N,2,6,2,False,1,-5.115221123446092,5.115221123446092
48583,tugboat,0.0,2,tVgb5t,N,2,6,2,False,1,-5.115221123446092,5.115221123446092
48585,tuition,0.7,0,tjuISH,N,3,6,2,False,0,-5.519832838976652,5.519832838976652
48586,tulip,0.3,1,tjulIp,N,2,6,2,False,0,-5.957986233112869,5.957986233112869
48587,tulle,0.3,0,tjul,N,1,4,1,False,0,-4.499589455238503,4.499589455238503
48588,tumble,0.0,1,tVmbP,N,2,5,1,False,1,-4.292145595295876,4.292145595295876
48589,tumble,1.04,1,tVmbP,V,2,5,1,False,1,-4.292145595295876,4.292145595295876
48590,tumbledown,0.0,2,tVmbPd6n,A,3,8,2,False,0,-5.756294652299642,5.756294652299642
48591,tumbler,0.3,2,tVmbl@R,N,2,7,2,False,0,-5.0376274598074335,5.0376274598074335
48592,tumbleweed,0.0,2,tVmbPwid,N,3,8,2,False,0,-5.837856340154014,5.837856340154014
48593,tumbrel,0.0,1,tVmbr@l,N,2,7,2,False,0,-5.856212365492312,5.856212365492312
48594,tumescence,0.0,2,tjumEsHs,N,3,8,2,False,0,-5.041726701356746,5.041726701356746
48595,tumescent,0.0,0,tjumEsHt,A,3,8,2,False,0,-5.136721175686163,5.136721175686163
48596,tumid,0.0,0,tjumId,A,2,6,2,False,0,-5.522748591353172,5.522748591353172
48597,tumidity,0.0,2,tjumId@tI,N,4,9,4,False,0,-6.012215291394351,6.012215291394351
48598,tummy,1.04,0,tVmI,N,2,4,2,False,0,-4.765449734314901,4.765449734314901
48599,tumour,0.6,1,tjum@R,N,2,6,2,False,0,-5.56193999315035,5.56193999315035
48600,tumult,0.3,1,tjumVlt,N,2,7,2,False,0,-5.92579353153338,5.92579353153338
48601,tumultuous,0.0,2,tjumVltj9s,A,3,10,3,False,0,-6.261975104776311,6.261975104776311
48602,tumultuously,0.0,2,tjumVltj9slI,ADV,4,12,4,False,0,-6.278782478554838,6.278782478554838
48603,tumulus,0.0,0,tjumjUl@s,N,3,9,3,False,0,-6.2503430422416075,6.2503430422416075
48604,tun,0.0,1,tVn,N,1,3,1,False,2,-4.58225038726108,4.58225038726108
48605,tuna,0.3,1,tun@,N,2,4,2,False,0,-4.752941218447417,4.752941218447417
48606,tunafish,0.0,0,tun@fIS,N,3,7,3,False,0,-6.11060216744009,6.11060216744009
48607,tundra,0.0,0,tVndr@,N,2,6,2,False,0,-6.860300411764629,6.860300411764629
48608,tune,1.18,1,tjun,N,1,4,1,False,1,-4.209660416417216,4.209660416417216
48609,tune,1.04,1,tjun,V,1,4,1,False,1,-4.209660416417216,4.209660416417216
48610,tuneful,0.0,2,tjunfUl,A,2,7,2,False,0,-4.826547541660809,4.826547541660809
48611,tunefully,0.0,2,tjunfUlI,ADV,3,8,3,False,0,-5.020489659442068,5.020489659442068
48612,tunefulness,0.0,2,tjunfUlnIs,N,3,10,3,False,0,-5.3784551915990075,5.3784551915990075
48614,tuneless,0.0,2,tjunlIs,A,2,7,2,False,0,-4.943520323278503,4.943520323278503
48615,tunelessly,0.0,2,tjunlIslI,ADV,3,9,3,False,0,-5.600961185659849,5.600961185659849
48616,tuner,0.0,2,tjun@R,N,2,6,2,False,0,-5.775913988490763,5.775913988490763
48620,tungsten,0.0,1,tVNst@n,N,2,7,2,False,0,-6.4042331125314265,6.4042331125314265
48621,tunic,0.48,1,tjunIk,N,2,6,2,False,0,-5.473213276925071,5.473213276925071
48623,Tunisia,0.3,0,tjunIz7,N,3,7,3,False,0,-6.07100892784689,6.07100892784689
48624,Tunisian,0.0,1,tjunIz7n,N,3,8,3,False,1,-6.1414456942788345,6.1414456942788345
48625,Tunisian,0.0,2,tjunIz7n,A,3,8,3,False,1,-6.1414456942788345,6.1414456942788345
48626,tunnel,1.23,1,tVnP,N,2,4,1,False,1,-4.683888046460529,4.683888046460529
48627,tunnel,0.0,1,tVnP,V,2,4,1,False,1,-4.683888046460529,4.683888046460529
48628,tunneller,0.0,2,tVnP@R,N,3,6,2,False,0,-5.05028674056817,5.05028674056817
48629,tunny,0.0,0,tVnI,N,2,4,2,False,0,-4.936110182697695,4.936110182697695
48630,tup,0.0,1,tVp,N,1,3,1,False,0,-4.615983877371497,4.615983877371497
48632,turban,0.48,1,t3b@n,N,2,5,2,False,0,-4.863492432075372,4.863492432075372
48633,turbaned,0.0,2,t3b@nd,A,2,6,2,False,0,-5.833235757409567,5.833235757409567
48634,turbid,0.0,0,t3bId,A,2,5,2,False,0,-4.702716826646019,4.702716826646019
48635,turbidity,0.0,2,t3bId@tI,N,4,8,4,False,0,-5.093151947028652,5.093151947028652
48636,turbidness,0.0,2,t3bIdnIs,N,3,8,3,False,0,-4.788595834647675,4.788595834647675
48637,turbine,1.18,0,t3b2n,N,2,5,2,False,0,-4.92824198788977,4.92824198788977
48638,turbojet,0.0,2,t3b5_Et,N,3,7,3,False,0,-5.21307899414304,5.21307899414304
48639,turboprop,0.0,2,t3b5prQp,N,3,8,3,False,0,-6.047112937810456,6.047112937810456
48640,turbot,0.0,1,t3b@t,N,2,5,2,False,0,-5.193224026140552,5.193224026140552
48641,turbulence,0.3,2,t3bjUl@ns,N,3,9,3,False,0,-5.651979298792353,5.651979298792353
48642,turbulency,0.0,2,t3bjUl@nsI,N,4,10,4,False,0,-6.607991860802893,6.607991860802893
48643,turbulent,0.6,0,t3bjUl@nt,A,3,9,3,False,0,-5.648491142005376,5.648491142005376
48644,turbulently,0.0,2,t3bjUl@ntlI,ADV,4,11,4,False,0,-5.935135719624225,5.935135719624225
48645,turd,0.0,1,t3d,N,1,3,1,False,0,-4.646139585194039,4.646139585194039
48646,tureen,0.0,1,t@rin,N,2,5,2,False,0,-4.949257324112679,4.949257324112679
48647,turf,0.7,1,t3f,N,1,3,1,False,1,-4.72770127304841,4.72770127304841
48648,turf,0.0,1,t3f,V,1,3,1,False,1,-4.72770127304841,4.72770127304841
48651,turgid,0.0,0,t3_Id,A,2,5,2,False,0,-4.836144351290248,4.836144351290248
48652,turgidity,0.0,2,t3_Id@tI,N,4,8,4,False,0,-4.94315644266821,4.94315644266821
48653,turgidly,0.0,2,t3_IdlI,ADV,3,7,3,False,0,-4.900719274687956,4.900719274687956
48654,Turk,0.85,1,t3k,N,1,3,1,False,0,-4.598413406231511,4.598413406231511
48655,turkey,0.7,0,t3kI,N,2,4,2,False,1,-4.70005106543096,4.70005106543096
48656,Turkey,1.0,0,t3kI,N,2,4,2,False,1,-4.70005106543096,4.70005106543096
48657,Turkish,0.0,1,t3kIS,N,2,5,2,False,1,-4.883250412484781,4.883250412484781
48658,Turkish,0.9,2,t3kIS,A,2,5,2,False,1,-4.883250412484781,4.883250412484781
48661,turmeric,0.0,0,t3m@rIk,N,3,7,3,False,0,-6.524732726501914,6.524732726501914
48662,turmoil,0.6,1,t3m4l,N,2,5,2,False,0,-4.925044793399459,4.925044793399459
48663,turn,2.02,1,t3n,N,1,3,1,False,2,-4.560628197231834,4.560628197231834
48664,turn,2.76,1,t3n,V,1,3,1,False,2,-4.560628197231834,4.560628197231834
48665,turnabout,0.0,2,t3n@b6t,N,3,7,3,False,0,-6.467583749821542,6.467583749821542
48669,turncoat,0.0,2,t3nk5t,N,2,6,2,False,0,-4.915901969917049,4.915901969917049
48670,turncock,0.0,2,t3nkQk,N,2,6,2,False,0,-5.358946198960745,5.358946198960745
48672,turner,0.95,2,t3n@R,N,2,5,2,False,0,-5.756558147451158,5.756558147451158
48674,turning,0.3,1,t3nIN,N,2,5,2,False,0,-4.94026575857457,4.94026575857457
48676,turnip,0.7,1,t3nIp,N,2,5,2,False,0,-4.989634748890954,4.989634748890954
48677,turnkey,0.0,2,t3nki,N,2,5,2,False,0,-4.8142643107176,4.8142643107176
48683,turnout,0.3,1,t3n6t,N,2,5,2,False,0,-4.927026891339475,4.927026891339475
48685,turnover,0.85,1,t3n5v@R,N,3,7,3,False,0,-5.2917063333321,5.2917063333321
48688,turnpike,0.0,2,t3np2k,N,2,6,2,False,0,-5.110226238393295,5.110226238393295
48692,turnspit,0.0,2,t3nspIt,N,2,7,2,False,0,-6.623439277126335,6.623439277126335
48693,turnstile,0.0,2,t3nst2l,N,2,7,2,False,0,-5.437632473715946,5.437632473715946
48694,turntable,0.0,2,t3nt1bP,N,3,7,2,False,0,-5.281244069066963,5.281244069066963
48699,turpentine,0.0,0,t3p@nt2n,N,3,8,3,False,0,-6.320522549380421,6.320522549380421
48700,turpitude,0.0,0,t3pItjud,N,3,8,3,False,0,-5.896854962440596,5.896854962440596
48701,turps,0.0,1,t3ps,N,1,4,1,False,0,-4.658610731287719,4.658610731287719
48702,turquoise,0.0,1,t3kw4z,N,2,6,2,False,1,-5.148011447392973,5.148011447392973
48703,turquoise,0.0,1,t3kw4z,A,2,6,2,False,1,-5.148011447392973,5.148011447392973
48704,turret,0.48,0,tVrIt,N,2,5,2,False,0,-5.095145152101014,5.095145152101014
